datetime,open,high,low,volume,close
2017-10-30,2812.2381,2822.5891,2780.0454,4800487900.0,2809.1069
2017-10-31,2795.5379,2797.7884,2785.1578,3237037100.0,2793.7119
2017-11-01,2795.1916,2816.2952,2782.0608,4620413200.0,2789.4022
2017-11-02,2788.1144,2796.4305,2771.1529,3752686800.0,2794.1017
2017-11-03,2789.5399,2803.3141,2770.1248,3890616000.0,2800.4688
2017-11-06,2798.4715,2798.4715,2776.9492,3326891000.0,2792.2237
2017-11-07,2794.1929,2832.1382,2792.7012,4936828000.0,2821.9558
2017-11-08,2818.6698,2846.2997,2811.1058,4476853000.0,2819.9571
2017-11-09,2814.5684,2834.5103,2809.9574,3270423200.0,2832.9612
2017-11-10,2828.1222,2867.0623,2827.7397,4419833800.0,2862.3432
2017-11-13,2865.7827,2885.7022,2865.721,4845904900.0,2873.5145
2017-11-14,2876.748,2882.7922,2853.7768,3603716000.0,2861.4234
2017-11-15,2848.7673,2864.3659,2839.461,3297420900.0,2850.0504
2017-11-16,2840.3621,2880.9834,2840.3621,3205182400.0,2879.3977
2017-11-17,2868.5192,2940.7738,2867.5864,6847202300.0,2938.7983
2017-11-20,2916.7381,2942.1402,2897.2049,4384076500.0,2941.1532
2017-11-21,2928.9235,3012.8935,2927.61,6364868200.0,2987.1731
2017-11-22,3001.9506,3038.2756,2989.8171,7455572900.0,3012.3552
2017-11-23,3003.7768,3018.2596,2919.6522,6699098600.0,2940.7256
2017-11-24,2934.4465,2949.7937,2907.1,4542629600.0,2936.8339
2017-11-27,2928.3575,2928.8632,2885.6037,5018719700.0,2917.306
2017-11-28,2900.0777,2908.3648,2872.534,3069371000.0,2897.107
2017-11-29,2905.3313,2914.0667,2855.8527,3600523700.0,2893.2825
2017-11-30,2878.5252,2895.5282,2850.3123,3580217800.0,2863.4469
2017-12-01,2861.8966,2867.1148,2834.262,3078984400.0,2842.1841
2017-12-04,2829.8111,2868.2937,2823.9355,2691190100.0,2861.3609
2017-12-05,2852.8197,2922.3279,2851.3166,5959997200.0,2910.4755
2017-12-06,2897.2254,2897.2254,2845.1345,3169388300.0,2875.7315
2017-12-07,2868.2037,2875.7407,2828.2335,2794052700.0,2848.888
2017-12-08,2843.2021,2872.8208,2832.7981,2536492700.0,2865.3407
2017-12-11,2862.6063,2900.1668,2857.9828,2868775100.0,2899.1036
2017-12-12,2897.6645,2900.2742,2849.3918,2608653100.0,2850.1969
2017-12-13,2850.4681,2879.4054,2834.9278,2238164900.0,2872.94
2017-12-14,2874.9463,2878.3211,2841.9207,2276671900.0,2850.0458
2017-12-15,2844.1017,2846.5165,2817.3175,2666741800.0,2820.1666
2017-12-18,2821.4191,2842.8138,2815.8199,2070257300.0,2829.0585
2017-12-19,2829.549,2873.6011,2827.4384,2378916800.0,2873.0302
2017-12-20,2874.0545,2887.2322,2861.5375,2845812300.0,2879.6434
2017-12-21,2871.6834,2906.8072,2862.2294,2578156100.0,2895.3659
2017-12-22,2891.7213,2897.0338,2876.0165,1895688000.0,2880.7725
2017-12-25,2882.2781,2915.6089,2868.8613,2631409900.0,2880.0968
2017-12-26,2878.7538,2897.6178,2868.6044,2700102300.0,2894.3358
2017-12-27,2886.7003,2889.3088,2832.0229,3213867600.0,2839.6346
2017-12-28,2842.7313,2870.8941,2829.542,3435148200.0,2859.0537
2017-12-29,2861.919,2876.1918,2849.6787,2863140000.0,2860.4363
2018-01-02,2867.5282,2912.2694,2867.5282,5400866800.0,2908.7318
2018-01-03,2914.2787,2947.6307,2906.5984,4820686500.0,2913.2596
2018-01-04,2918.2559,2934.1518,2910.6624,4352071100.0,2919.4787
2018-01-05,2926.7782,2940.1799,2920.0843,4994334800.0,2932.3558
2018-01-08,2933.8245,2952.344,2926.8709,5805279300.0,2947.7613
2018-01-09,2947.5496,2972.4254,2947.1159,4058903400.0,2969.3175
2018-01-10,2968.3436,2999.7483,2966.1807,5776385000.0,2995.5641
2018-01-11,2986.7923,3009.992,2981.3345,4235182100.0,2997.0448
2018-01-12,2997.9008,3019.702,2993.5648,3816829600.0,3018.5957
2018-01-15,3027.2028,3070.9386,3022.4724,6498882100.0,3048.8075
2018-01-16,3041.3642,3065.1869,3035.7676,6426246800.0,3063.8609
2018-01-17,3071.499,3132.9929,3060.2185,9106633000.0,3076.1819
2018-01-18,3096.2011,3125.8631,3084.2792,8770692600.0,3106.5516
2018-01-19,3122.672,3145.9935,3100.4066,9495530200.0,3117.8212
2018-01-22,3104.9585,3144.8513,3104.4049,7746585200.0,3130.3299
2018-01-23,3145.1079,3177.7627,3144.2813,10169189900.0,3176.5042
2018-01-24,3189.7683,3202.4699,3150.5532,9913066700.0,3180.3318
2018-01-25,3171.3495,3177.4071,3124.4555,7736397600.0,3157.4592
2018-01-26,3147.4779,3195.072,3147.4779,8216463700.0,3172.7776
2018-01-29,3184.298,3197.8398,3107.9564,7292021400.0,3120.6951
2018-01-30,3109.1853,3127.7506,3077.314,5427594400.0,3079.1178
2018-01-31,3063.2335,3118.7622,3062.5284,5560739700.0,3116.8331
2018-02-01,3120.1331,3141.7685,3101.3386,7219328700.0,3141.23
2018-02-02,3113.2991,3150.697,3082.9941,5290143600.0,3149.6414
2018-02-05,3098.6722,3181.5942,3095.9874,7160734800.0,3181.3393
2018-02-06,3114.3466,3140.0317,3094.4926,9864662200.0,3117.4905
2018-02-07,3147.323,3166.6982,3020.3926,9470049200.0,3029.6011
2018-02-08,2998.603,3019.2746,2911.403,7311784600.0,2945.8438
2018-02-09,2857.4334,2871.5441,2724.5915,9192589900.0,2810.0273
2018-02-12,2803.8592,2823.8067,2776.9576,4629000400.0,2805.211
2018-02-13,2834.3901,2887.893,2834.3901,4662221100.0,2852.7169
2018-02-14,2859.8663,2877.0369,2841.2391,2534981400.0,2871.7873
2018-02-22,2915.9685,2936.8458,2900.8733,3929775300.0,2931.8815
2018-02-23,2941.4214,2966.7522,2926.3629,3820748900.0,2957.171
2018-02-26,2973.8138,2986.813,2933.5161,5021402700.0,2973.7855
2018-02-27,2979.768,2979.768,2918.007,4620143500.0,2927.0968
2018-02-28,2899.0023,2905.5729,2866.4622,3875813400.0,2878.6666
2018-03-01,2859.09,2907.2684,2852.4923,3228488800.0,2891.2982
2018-03-02,2864.1751,2887.893,2852.0115,2986451700.0,2864.1834
2018-03-05,2865.2016,2889.7377,2846.9319,2996714900.0,2863.9909
2018-03-06,2878.9177,2893.462,2838.6092,4759357600.0,2892.4752
2018-03-07,2892.442,2921.4421,2868.0359,3791765800.0,2878.1506
2018-03-08,2878.8198,2903.0532,2865.5516,2896303700.0,2898.2542
2018-03-09,2907.0416,2916.5531,2891.8682,3150449000.0,2908.1974
2018-03-12,2922.6177,2927.5081,2897.2355,4498507600.0,2909.5793
2018-03-13,2909.2478,2921.3074,2878.2003,4060760300.0,2883.3771
2018-03-14,2871.7227,2879.5374,2860.9695,3088630100.0,2871.334
2018-03-15,2860.4136,2895.6118,2860.4136,2626007500.0,2894.9828
2018-03-16,2895.5064,2911.1939,2869.9671,2719210100.0,2870.7318
2018-03-19,2870.3649,2898.2345,2856.171,2604293000.0,2897.2558
2018-03-20,2878.9533,2907.5229,2877.0999,2712940300.0,2904.3972
2018-03-21,2928.9996,2932.2176,2879.5251,3338876200.0,2894.1835
2018-03-22,2894.1292,2902.7671,2851.294,3050580800.0,2866.6702
2018-03-23,2786.531,2800.2467,2754.6598,6262325100.0,2791.4674
2018-03-26,2767.3635,2773.5378,2709.568,4274221000.0,2738.868
2018-03-27,2775.6346,2780.8388,2726.3603,3921166400.0,2747.5872
2018-03-28,2714.8736,2746.8803,2687.9567,3458348600.0,2694.8259
2018-03-29,2699.1359,2757.7792,2657.492,4235391900.0,2738.7906
2018-03-30,2735.6242,2740.8194,2714.7667,3168191800.0,2722.153
2018-04-02,2717.1183,2754.6509,2707.6327,3469871900.0,2711.3735
2018-04-03,2690.6325,2709.9075,2683.048,2862816200.0,2697.272
2018-04-04,2706.4205,2730.2484,2698.8863,2673225800.0,2702.3692
2018-04-09,2706.3294,2721.5909,2688.8314,2629354900.0,2715.7318
2018-04-10,2719.517,2781.2685,2710.8682,3808253500.0,2780.8036
2018-04-11,2782.6714,2803.8806,2767.3767,3898881100.0,2785.3386
2018-04-12,2785.1209,2785.3072,2747.772,2611214800.0,2749.6986
2018-04-13,2765.6697,2771.0319,2724.1662,2175001400.0,2726.3956
2018-04-16,2716.5786,2723.5796,2656.52,3674875700.0,2664.7045
2018-04-17,2669.2648,2683.4957,2633.5923,2713975100.0,2635.7032
2018-04-18,2666.6167,2668.7892,2623.9744,3154990300.0,2653.7691
2018-04-19,2661.3006,2693.1359,2656.1487,2602567700.0,2682.5518
2018-04-20,2672.3583,2677.9209,2632.7466,2813964700.0,2647.3763
2018-04-23,2637.071,2671.0096,2636.6773,2532125100.0,2664.9175
2018-04-24,2669.6103,2737.2062,2669.6103,3944528900.0,2722.8474
2018-04-25,2707.7101,2717.3144,2696.2223,2350129300.0,2702.9802
2018-04-26,2712.517,2717.5693,2652.4225,2353313500.0,2666.0239
2018-04-27,2672.6362,2675.0958,2613.5267,2837524800.0,2653.5436
2018-05-02,2662.0787,2667.9624,2637.0612,2665940200.0,2652.7311
2018-05-03,2643.9661,2671.2449,2626.5404,2622235000.0,2663.9752
2018-05-04,2659.2724,2669.6982,2643.2567,2076166300.0,2646.3548
2018-05-07,2649.0997,2686.221,2638.1682,2660801000.0,2683.8487
2018-05-08,2683.841,2736.7572,2682.7941,3164436400.0,2722.88
2018-05-09,2723.0859,2725.1955,2706.4814,2026491600.0,2717.2393
2018-05-10,2727.5158,2738.6293,2712.4744,1960917500.0,2729.4001
2018-05-11,2737.2278,2738.6456,2720.5471,2348888500.0,2724.7162
2018-05-14,2736.9752,2761.4948,2736.0351,2706150100.0,2753.5353
2018-05-15,2760.1979,2760.5682,2731.5668,2252642200.0,2750.8309
2018-05-16,2739.8948,2744.6179,2714.2644,2180867900.0,2716.7818
2018-05-17,2720.7715,2724.39,2698.1711,1674690700.0,2700.8768
2018-05-18,2697.7172,2741.014,2690.9915,2292726700.0,2740.5347
2018-05-21,2753.8794,2761.7225,2739.6817,2776658200.0,2745.8041
2018-05-22,2744.3238,2744.3238,2711.0597,2334029500.0,2728.0004
2018-05-23,2721.0206,2721.0206,2683.5856,2542659400.0,2683.6934
2018-05-24,2684.1321,2691.0337,2664.1226,1973268900.0,2665.6758
2018-05-25,2663.3212,2679.8487,2650.3387,1994220500.0,2661.2911
2018-05-28,2661.2082,2682.7805,2650.398,1853303900.0,2673.1985
2018-05-29,2666.8301,2676.6828,2642.8669,2689562400.0,2663.4034
2018-05-30,2632.7129,2637.1916,2604.9059,2420898600.0,2605.9005
2018-05-31,2626.9376,2661.6567,2624.6717,2650681000.0,2658.2917
2018-06-01,2652.2511,2664.3107,2637.3739,2038762400.0,2647.1867
2018-06-04,2664.845,2697.7518,2658.5681,2254628800.0,2694.577
2018-06-05,2697.6934,2712.1161,2680.2417,2221440500.0,2707.0168
2018-06-06,2702.7119,2703.4144,2688.3289,2052311800.0,2692.1807
2018-06-07,2697.5121,2717.0637,2693.1048,2351103000.0,2695.2374
2018-06-08,2686.0929,2686.1535,2637.3625,2603121200.0,2652.0823
2018-06-11,2644.4271,2665.9317,2633.082,1977501800.0,2660.4084
2018-06-12,2662.3871,2691.9664,2650.9744,1964300800.0,2687.7018
2018-06-13,2681.3132,2686.0677,2662.7477,1938716500.0,2671.6265
2018-06-14,2662.2343,2691.0449,2659.5741,2135695700.0,2671.2975
2018-06-15,2657.5896,2677.3105,2657.506,2561838900.0,2667.9751
2018-06-19,2638.3951,2646.6398,2571.6922,5757435500.0,2599.7801
2018-06-20,2588.1187,2607.4674,2567.4983,2383085500.0,2598.328
2018-06-21,2597.3032,2628.0383,2575.1735,2463238600.0,2579.0517
2018-06-22,2564.8679,2586.3338,2553.2993,1965883400.0,2583.708
2018-06-25,2593.6247,2595.9885,2535.1222,2344308400.0,2536.4599
2018-06-26,2516.0829,2519.1612,2470.1462,2645010000.0,2506.7166
2018-06-27,2500.0663,2512.5855,2438.0431,2742691900.0,2452.6386
2018-06-28,2431.8604,2461.1738,2418.295,2285604900.0,2425.1758
2018-06-29,2431.8087,2481.3228,2429.5937,2076265300.0,2479.9115
2018-07-02,2473.3116,2473.7343,2370.3999,2610815100.0,2386.3765
2018-07-03,2389.3604,2395.0801,2331.8404,2907468000.0,2388.9763
2018-07-04,2381.2531,2403.5109,2365.8939,1966447700.0,2368.4251
2018-07-05,2370.8634,2398.5647,2352.9749,2526863900.0,2374.3553
2018-07-06,2378.8689,2422.4035,2349.4759,2492203000.0,2402.617
2018-07-09,2410.5172,2471.7978,2410.5172,2433336600.0,2471.2851
2018-07-10,2475.9776,2477.8448,2448.8609,2137346000.0,2471.2299
2018-07-11,2420.1787,2443.3456,2409.3108,2085190100.0,2432.2785
2018-07-12,2425.6658,2490.4438,2425.6658,2732409300.0,2474.6247
2018-07-13,2480.8213,2481.5568,2464.9487,1983210000.0,2476.8642
2018-07-16,2471.1523,2484.1708,2438.8598,1987246200.0,2448.765
2018-07-17,2443.5479,2446.0981,2414.3524,1666643300.0,2430.4445
2018-07-18,2437.3761,2458.4802,2419.3161,1780746500.0,2420.7591
2018-07-19,2432.8921,2452.4453,2418.66,2044605400.0,2426.1628
2018-07-20,2426.0974,2506.9362,2409.0533,3445347100.0,2493.765
2018-07-23,2482.0482,2533.7736,2478.1883,3962566300.0,2526.8127
