nav_date,close
2009-02-27,111.6184
2009-03-02,110.8311
2009-03-03,109.4954
2009-03-04,108.1809
2009-03-05,107.3586
2009-03-06,105.9303
2009-03-09,104.4877
2009-03-10,103.0067
2009-03-11,103.5486
2009-03-12,103.1887
2009-03-13,104.0282
2009-03-16,104.8213
2009-03-17,105.3732
2009-03-18,105.2076
2009-03-19,105.6089
2009-03-20,106.182
2009-03-23,107.0198
2009-03-24,108.0675
2009-03-25,107.9253
2009-03-26,109.9642
2009-03-27,111.9222
2009-03-30,112.6101
2009-03-31,112.6216
2009-04-01,112.7603
2009-04-02,113.5201
2009-04-03,113.5069
2009-04-06,114.2075
2009-04-07,114.9966
2009-04-08,115.1045
2009-04-09,115.6061
2009-04-14,116.2784
2009-04-15,118.0873
2009-04-16,119.4871
2009-04-17,120.1983
2009-04-20,121.1866
2009-04-21,120.9424
2009-04-22,120.3023
2009-04-23,120.8154
2009-04-24,121.0824
2009-04-27,121.8644
2009-04-28,122.0101
2009-04-29,123.0104
2009-04-30,124.6195
2009-05-01,125.0518
2009-05-05,127.6109
2009-05-06,129.1966
2009-05-07,131.0349
2009-05-08,132.1453
2009-05-11,132.8077
2009-05-12,133.4877
2009-05-13,134.2291
2009-05-14,133.7995
2009-05-15,134.2954
2009-05-18,134.8793
2009-05-19,136.5411
2009-05-20,138.3311
2009-05-21,139.211
2009-05-22,139.66
2009-05-26,140.241
2009-05-27,140.6116
2009-05-28,141.1118
2009-05-29,142.486
2009-06-01,144.5618
2009-06-02,145.528
2009-06-03,146.2627
2009-06-04,146.0924
2009-06-05,146.3547
2009-06-08,147.2892
2009-06-09,147.9978
2009-06-10,148.5641
2009-06-11,149.5468
2009-06-12,149.8864
2009-06-15,150.7402
2009-06-16,150.8074
2009-06-17,150.4913
2009-06-18,149.7884
2009-06-19,150.1396
2009-06-22,150.0935
2009-06-23,148.4867
2009-06-24,149.0795
2009-06-25,149.5508
2009-06-26,149.6626
2009-06-29,150.0863
2009-06-30,150.3066
2009-07-01,150.5691
2009-07-02,151.0731
2009-07-03,150.9247
2009-07-06,151.09
2009-07-07,151.2264
2009-07-08,151.3852
2009-07-09,151.3251
2009-07-10,151.6907
2009-07-13,151.6215
2009-07-14,152.8312
2009-07-15,153.4697
2009-07-16,153.3678
2009-07-17,154.4165
2009-07-20,155.2819
2009-07-21,155.8944
2009-07-22,156.5469
2009-07-23,157.3981
2009-07-24,158.2046
2009-07-27,159.4721
2009-07-28,160.5762
2009-07-29,160.9173
2009-07-30,161.7595
2009-07-31,162.6779
2009-08-03,163.911
2009-08-04,164.8576
2009-08-05,165.7235
2009-08-06,166.3422
2009-08-07,167.1461
2009-08-10,167.629
2009-08-11,167.702
2009-08-12,167.2135
2009-08-13,167.4262
2009-08-14,167.5794
2009-08-17,167.4053
2009-08-18,167.3524
2009-08-19,166.7503
2009-08-20,166.6429
2009-08-21,166.0241
2009-08-24,166.1782
2009-08-25,166.1981
2009-08-26,166.5308
2009-08-27,167.5637
2009-08-28,167.9346
2009-08-31,168.0776
2009-09-01,167.9327
2009-09-02,167.9904
2009-09-03,168.8075
2009-09-04,168.8014
2009-09-07,169.0428
2009-09-08,169.9414
2009-09-09,170.394
2009-09-10,171.7552
2009-09-11,172.9021
2009-09-14,173.7093
2009-09-15,174.804
2009-09-16,176.0601
2009-09-17,177.3198
2009-09-18,177.1317
2009-09-21,177.6172
2009-09-22,178.3013
2009-09-23,179.1906
2009-09-24,179.1919
2009-09-25,179.2109
2009-09-28,179.6444
2009-09-29,180.5255
2009-09-30,180.4921
2009-10-01,180.4467
2009-10-02,179.4565
2009-10-05,179.5635
2009-10-06,179.6837
2009-10-07,180.1908
2009-10-08,180.8702
2009-10-09,180.9211
2009-10-12,180.9443
2009-10-13,181.1994
2009-10-14,181.8516
2009-10-15,183.0596
2009-10-16,183.6233
2009-10-19,184.0452
2009-10-20,184.5388
2009-10-21,184.7356
2009-10-22,184.6352
2009-10-23,184.3446
2009-10-26,185.085
2009-10-27,185.5161
2009-10-28,185.6223
2009-10-29,185.4513
2009-10-30,185.9512
2009-11-02,185.8657
2009-11-03,185.9827
2009-11-04,186.057
2009-11-05,186.0556
2009-11-06,186.6305
2009-11-09,187.0936
2009-11-10,187.5145
2009-11-11,187.6932
2009-11-12,187.7257
2009-11-13,187.9625
2009-11-16,188.0567
2009-11-17,188.7414
2009-11-18,188.5137
2009-11-19,188.5011
2009-11-20,188.3058
2009-11-23,188.0032
2009-11-24,187.9525
2009-11-25,187.3599
2009-11-26,187.2338
2009-11-27,186.4764
2009-11-30,185.9264
2009-12-01,186.5147
2009-12-02,186.8251
2009-12-03,186.9542
2009-12-04,187.5217
2009-12-07,187.7376
2009-12-08,188.0836
2009-12-09,187.9233
2009-12-10,188.0435
2009-12-11,188.299
2009-12-14,188.7242
2009-12-15,189.0191
2009-12-16,189.6998
2009-12-17,189.997
2009-12-18,190.5244
2009-12-21,190.5342
2009-12-22,190.4645
2009-12-23,190.3534
2009-12-24,190.2311
2009-12-29,190.3734
2009-12-30,190.9098
2009-12-31,191.15
2010-01-04,192.1818
2010-01-05,193.2905
2010-01-06,194.7409
2010-01-07,196.0325
2010-01-08,197.1657
2010-01-11,198.3345
2010-01-12,198.8232
2010-01-13,198.6513
2010-01-14,198.9211
2010-01-15,199.3478
2010-01-18,199.3592
2010-01-19,199.7437
2010-01-20,199.9193
2010-01-21,199.6674
2010-01-22,198.4508
2010-01-25,198.5793
2010-01-26,198.3639
2010-01-27,198.5064
2010-01-28,198.7038
2010-01-29,198.4871
2010-02-01,197.7582
2010-02-02,198.0022
2010-02-03,198.5072
2010-02-04,198.4116
2010-02-05,197.3653
2010-02-08,197.2849
2010-02-09,196.7278
2010-02-10,196.8074
2010-02-11,197.0522
2010-02-12,196.0067
2010-02-15,195.7503
2010-02-16,195.128
2010-02-17,196.1691
2010-02-18,196.5874
2010-02-19,196.7981
2010-02-22,197.7232
2010-02-23,197.9172
2010-02-24,197.8508
2010-02-25,197.9546
2010-02-26,197.8434
2010-03-01,198.3208
2010-03-02,198.7909
2010-03-03,199.4871
2010-03-04,200.2757
2010-03-05,200.9396
2010-03-08,201.8476
2010-03-09,202.0688
2010-03-10,202.4199
2010-03-11,202.9329
2010-03-12,203.2538
2010-03-15,203.5814
2010-03-16,203.9596
2010-03-17,204.9976
2010-03-18,205.524
2010-03-19,205.3523
2010-03-22,205.4345
2010-03-23,205.6555
2010-03-24,206.306
2010-03-25,206.5331
2010-03-26,206.7506
2010-03-29,207.275
2010-03-30,208.1356
2010-03-31,208.342
2010-04-01,208.8684
2010-04-06,209.5718
2010-04-07,209.7587
2010-04-08,209.7547
2010-04-09,210.1451
2010-04-12,210.413
2010-04-13,211.2959
2010-04-14,211.9506
2010-04-15,212.5337
2010-04-16,212.9957
2010-04-19,213.0187
2010-04-20,213.482
2010-04-21,214.151
2010-04-22,214.1719
2010-04-23,213.7258
2010-04-26,214.3115
2010-04-27,213.7115
2010-04-28,212.1546
2010-04-29,212.3746
2010-04-30,212.8722
2010-05-04,213.1674
2010-05-05,212.1216
2010-05-06,210.4075
2010-05-07,205.8428
2010-05-10,209.1155
2010-05-11,208.6368
2010-05-12,209.3585
2010-05-13,209.9141
2010-05-14,209.4803
2010-05-17,208.7318
2010-05-18,208.5129
2010-05-19,206.8274
2010-05-20,205.4323
2010-05-21,202.2391
2010-05-24,202.8982
2010-05-25,201.1682
2010-05-26,201.6369
2010-05-27,203.0292
2010-05-28,203.813
2010-05-31,204.2535
2010-06-01,204.2885
2010-06-02,204.39
2010-06-03,205.256
2010-06-04,205.6328
2010-06-07,204.2381
2010-06-08,203.1995
2010-06-09,202.9439
2010-06-10,202.8739
2010-06-11,203.1607
2010-06-14,203.8588
2010-06-15,204.0982
2010-06-16,204.9457
2010-06-17,205.4406
2010-06-18,206.0016
2010-06-21,207.5398
2010-06-22,207.8327
2010-06-23,207.8461
2010-06-24,207.3091
2010-06-25,207.1419
2010-06-28,207.5462
2010-06-29,207.2711
2010-06-30,206.6653
2010-07-01,206.1541
2010-07-02,206.1126
2010-07-05,206.4879
2010-07-06,206.8201
2010-07-07,206.8566
2010-07-08,207.3851
2010-07-09,207.937
2010-07-12,208.3373
2010-07-13,208.7191
2010-07-14,209.5569
2010-07-15,209.5067
2010-07-16,209.4888
2010-07-19,209.179
2010-07-20,209.798
2010-07-21,210.4742
2010-07-22,211.1268
2010-07-23,212.2496
2010-07-26,212.5902
2010-07-27,213.6394
2010-07-28,213.8498
2010-07-29,214.1748
2010-07-30,215.0063
2010-08-02,215.4995
2010-08-03,216.5038
2010-08-04,216.8713
2010-08-05,217.0345
2010-08-06,217.1823
2010-08-09,217.6049
2010-08-10,217.4402
2010-08-11,217.5205
2010-08-12,216.9794
2010-08-13,217.17
2010-08-16,217.397
2010-08-17,217.3449
2010-08-18,217.7447
2010-08-19,218.4462
2010-08-20,218.8428
2010-08-23,219.3308
2010-08-24,219.1028
2010-08-25,218.8851
2010-08-26,218.7831
2010-08-27,218.2661
2010-08-31,218.1377
2010-09-01,218.3051
2010-09-02,218.907
2010-09-03,219.251
2010-09-06,219.701
2010-09-07,220.04
2010-09-08,220.2901
2010-09-09,220.6769
2010-09-10,220.841
2010-09-13,221.9201
2010-09-14,222.7952
2010-09-15,223.5757
2010-09-16,223.3654
2010-09-17,223.7636
2010-09-20,223.8334
2010-09-21,223.9854
2010-09-22,223.6132
2010-09-23,223.5945
2010-09-24,223.2925
2010-09-27,223.6766
2010-09-28,223.4875
2010-09-29,223.6662
2010-09-30,223.6837
2010-10-01,223.7474
2010-10-04,224.6122
2010-10-05,224.7385
2010-10-06,225.3202
2010-10-07,225.9635
2010-10-08,226.3474
2010-10-11,226.8963
2010-10-12,227.0638
2010-10-13,227.3204
2010-10-14,227.5313
2010-10-15,227.5493
2010-10-18,227.0458
2010-10-19,227.2373
2010-10-20,226.9701
2010-10-21,226.9384
2010-10-22,227.0474
2010-10-25,227.5079
2010-10-26,228.0017
2010-10-27,227.9415
2010-10-28,228.1095
2010-10-29,228.3609
2010-11-01,228.6656
2010-11-02,228.0687
2010-11-03,228.0738
2010-11-04,227.8428
2010-11-05,227.945
2010-11-08,227.8113
2010-11-09,227.2637
2010-11-10,227.2827
2010-11-11,226.1282
2010-11-12,225.4845
2010-11-15,225.896
2010-11-16,225.4665
2010-11-17,225.0959
2010-11-18,224.9729
2010-11-19,224.5545
2010-11-22,224.7518
2010-11-23,223.2913
2010-11-24,222.0171
2010-11-25,221.8323
2010-11-26,220.846
2010-11-29,220.5795
2010-11-30,218.8551
2010-12-01,219.2819
2010-12-02,219.6718
2010-12-03,220.2729
2010-12-06,221.0873
2010-12-07,221.6144
2010-12-08,221.7011
2010-12-09,221.7623
2010-12-10,221.6383
2010-12-13,221.2327
2010-12-14,220.9988
2010-12-15,220.8287
2010-12-16,221.1643
2010-12-17,221.1244
2010-12-20,221.549
2010-12-21,221.4793
2010-12-22,221.5917
2010-12-23,221.8828
2010-12-24,221.8758
2010-12-29,222.0591
2010-12-30,221.8058
2010-12-31,222.074
2011-01-03,222.0095
2011-01-04,223.4547
2011-01-05,224.1643
2011-01-06,224.6768
2011-01-07,225.0057
2011-01-10,224.653
2011-01-11,224.8934
2011-01-12,225.3435
2011-01-13,226.0539
2011-01-14,226.4489
2011-01-17,227.0108
2011-01-18,227.3521
2011-01-19,227.3446
2011-01-20,227.115
2011-01-21,227.1724
2011-01-24,227.5508
2011-01-25,227.6423
2011-01-26,227.7722
2011-01-27,227.5952
2011-01-28,227.7138
2011-01-31,227.7646
2011-02-01,228.5352
2011-02-02,228.9791
2011-02-03,229.48
2011-02-04,229.4918
2011-02-07,230.185
2011-02-08,230.0989
2011-02-09,230.1554
2011-02-10,230.2314
2011-02-11,230.12
2011-02-14,230.6328
2011-02-15,230.8269
2011-02-16,231.1187
2011-02-17,231.7263
2011-02-18,231.8283
2011-02-21,232.1121
2011-02-22,231.9907
2011-02-23,231.9593
2011-02-24,231.4834
2011-02-25,231.7351
2011-02-28,232.4096
2011-03-01,232.6987
2011-03-02,232.5448
2011-03-03,232.2683
2011-03-04,232.092
2011-03-07,232.0726
2011-03-08,232.2433
2011-03-09,232.2273
2011-03-10,231.8654
2011-03-11,231.0858
2011-03-14,231.1336
2011-03-15,229.9349
2011-03-16,229.7419
2011-03-17,229.5067
2011-03-18,229.666
2011-03-21,230.2342
2011-03-22,230.3208
2011-03-23,230.2632
2011-03-24,230.0854
2011-03-25,230.2322
2011-03-28,230.5044
2011-03-29,230.8079
2011-03-30,231.0343
2011-03-31,230.4749
2011-04-01,231.175
2011-04-04,232.0573
2011-04-05,232.4937
2011-04-06,233.0259
2011-04-07,233.4933
2011-04-08,233.3508
2011-04-11,233.6184
2011-04-12,233.1215
2011-04-13,233.1678
2011-04-14,233.2339
2011-04-15,233.2749
2011-04-18,233.49
2011-04-19,233.1601
2011-04-20,233.1946
2011-04-21,233.5819
2011-04-26,233.5284
2011-04-27,233.6161
2011-04-28,233.7419
2011-04-29,233.9033
2011-05-02,233.867
2011-05-03,233.9219
2011-05-04,234.2044
2011-05-05,234.6526
2011-05-06,234.9089
2011-05-09,235.4803
2011-05-10,235.4572
2011-05-11,235.885
2011-05-12,235.765
2011-05-13,235.7023
2011-05-16,235.8777
2011-05-17,236.0789
2011-05-18,235.8015
2011-05-19,235.918
2011-05-20,236.1699
2011-05-23,236.0377
2011-05-24,235.855
2011-05-25,235.9171
2011-05-26,235.9284
2011-05-27,235.8151
2011-05-31,235.4486
2011-06-01,235.1314
2011-06-02,234.7323
2011-06-03,234.4148
2011-06-06,234.233
2011-06-07,234.2669
2011-06-08,234.2013
2011-06-09,234.1652
2011-06-10,234.1237
2011-06-13,233.5204
2011-06-14,233.2493
2011-06-15,233.0577
2011-06-16,231.754
2011-06-17,231.3461
2011-06-20,231.3304
2011-06-21,231.455
2011-06-22,231.2251
2011-06-23,230.924
2011-06-24,230.6792
2011-06-27,229.6013
2011-06-28,229.5323
2011-06-29,229.9141
2011-06-30,230.3028
2011-07-01,230.9198
2011-07-04,231.2333
2011-07-05,231.5071
2011-07-06,231.2073
2011-07-07,230.7622
2011-07-08,231.1773
2011-07-11,230.5957
2011-07-12,229.3287
2011-07-13,229.5954
2011-07-14,229.6081
2011-07-15,229.4809
2011-07-18,228.9304
2011-07-19,228.5183
2011-07-20,228.7641
2011-07-21,229.4808
2011-07-22,230.7625
2011-07-25,230.878
2011-07-26,230.7315
2011-07-27,230.6961
2011-07-28,230.4705
2011-07-29,230.5001
2011-08-01,230.9052
2011-08-02,229.8885
2011-08-03,228.78
2011-08-04,228.003
2011-08-05,225.3113
2011-08-08,223.555
2011-08-09,219.373
2011-08-10,219.6629
2011-08-11,216.6628
2011-08-12,216.9699
2011-08-15,217.8322
2011-08-16,217.8253
2011-08-17,219.0463
2011-08-18,219.0873
2011-08-19,217.7256
2011-08-22,216.8956
2011-08-23,215.7153
2011-08-24,213.6378
2011-08-25,213.9194
2011-08-26,213.3524
2011-08-30,213.8075
2011-08-31,215.6627
2011-09-01,216.6911
2011-09-02,216.4457
2011-09-05,215.0775
2011-09-06,213.7533
2011-09-07,213.6284
2011-09-08,213.7448
2011-09-09,213.2918
2011-09-12,210.2953
2011-09-13,208.8314
2011-09-14,208.6431
2011-09-15,209.4161
2011-09-16,210.3003
2011-09-19,209.6843
2011-09-20,209.2564
2011-09-21,208.9657
2011-09-22,206.9817
2011-09-23,206.2995
2011-09-26,206.2827
2011-09-27,207.0649
2011-09-28,206.8308
2011-09-29,206.9069
2011-09-30,207.1052
2011-10-03,205.8494
2011-10-04,203.3493
2011-10-05,203.0722
2011-10-06,203.5134
2011-10-07,204.2176
2011-10-10,205.0635
2011-10-11,206.3697
2011-10-12,207.7332
2011-10-13,209.1166
2011-10-14,209.7263
2011-10-17,211.9234
2011-10-18,211.3065
2011-10-19,212.3529
2011-10-20,212.8162
2011-10-21,213.5729
2011-10-24,214.6745
2011-10-25,215.6716
2011-10-26,216.3443
2011-10-27,219.4943
2011-10-28,221.0555
2011-10-31,220.9855
2011-11-01,217.2769
2011-11-02,217.101
2011-11-03,217.234
2011-11-04,218.2727
2011-11-07,217.8555
2011-11-08,218.1657
2011-11-09,217.4773
2011-11-10,216.4282
2011-11-11,216.7518
2011-11-14,217.3351
2011-11-15,216.3946
2011-11-16,215.8142
2011-11-17,215.6544
2011-11-18,215.0063
2011-11-21,214.332
2011-11-22,213.2052
2011-11-23,211.3762
2011-11-24,210.4927
2011-11-25,209.8192
2011-11-28,209.7613
2011-11-29,209.4023
2011-11-30,209.6732
2011-12-01,210.405
2011-12-02,211.2398
2011-12-05,213.2854
2011-12-06,213.9177
2011-12-07,214.9951
2011-12-08,215.1169
2011-12-09,214.486
2011-12-12,214.7943
2011-12-13,214.5488
2011-12-14,214.0251
2011-12-15,214.0884
2011-12-16,214.3946
2011-12-19,214.7458
2011-12-20,215.0653
2011-12-21,215.755
2011-12-22,215.9906
2011-12-23,216.1526
2011-12-28,216.3818
2011-12-29,216.511
2011-12-30,216.7753
2012-01-03,218.5061
2012-01-04,219.5193
2012-01-05,219.685
2012-01-06,219.9994
2012-01-09,220.1928
2012-01-10,220.7961
2012-01-11,221.1163
2012-01-12,221.5093
2012-01-13,222.4343
2012-01-16,222.6936
2012-01-17,223.6005
2012-01-18,224.1469
2012-01-19,225.1087
2012-01-20,225.6664
2012-01-23,226.1745
2012-01-24,226.9193
2012-01-25,228.0696
2012-01-26,229.4225
2012-01-27,230.1454
2012-01-30,229.9592
2012-01-31,230.7144
2012-02-01,231.7919
2012-02-02,232.6697
2012-02-03,233.7641
2012-02-06,234.1879
2012-02-07,234.1059
2012-02-08,234.4852
2012-02-09,234.6141
2012-02-10,234.7405
2012-02-13,235.0397
2012-02-14,235.0005
2012-02-15,234.9259
2012-02-16,234.2134
2012-02-17,234.9078
2012-02-20,235.7065
2012-02-21,236.3983
2012-02-22,236.5606
2012-02-23,237.1933
2012-02-24,237.8973
2012-02-27,238.2104
2012-02-28,238.7955
2012-02-29,240.3207
2012-03-01,241.3093
2012-03-02,242.069
2012-03-05,242.0144
2012-03-06,241.0187
2012-03-07,240.6562
2012-03-08,241.19
2012-03-09,241.8759
2012-03-12,242.1848
2012-03-13,243.0666
2012-03-14,244.022
2012-03-15,244.0553
2012-03-16,244.5411
2012-03-19,244.9481
2012-03-20,244.8317
2012-03-21,244.9305
2012-03-22,244.0963
2012-03-23,243.5821
2012-03-26,243.6962
2012-03-27,244.166
2012-03-28,244.1154
2012-03-29,243.8537
2012-03-30,243.7708
2012-04-02,243.8075
2012-04-03,243.7794
2012-04-04,243.2219
2012-04-05,242.1392
2012-04-10,240.6335
2012-04-11,239.8427
2012-04-12,240.3553
2012-04-13,240.6107
2012-04-16,240.1982
2012-04-17,240.6043
2012-04-18,241.0121
2012-04-19,241.0837
2012-04-20,240.854
2012-04-23,240.8436
2012-04-24,241.0726
2012-04-25,241.9711
2012-04-26,242.3181
2012-04-27,242.7162
2012-04-30,243.564
2012-05-01,243.6559
2012-05-02,244.7237
2012-05-03,245.1313
2012-05-04,245.5825
2012-05-08,245.4541
2012-05-09,244.4519
2012-05-10,244.7248
2012-05-11,244.5576
2012-05-14,243.8992
2012-05-15,242.9079
2012-05-16,241.2698
2012-05-17,240.4968
2012-05-18,238.8413
2012-05-21,238.5011
2012-05-22,239.5482
2012-05-23,239.1916
2012-05-24,238.7241
2012-05-25,238.872
2012-05-28,239.3481
2012-05-29,239.5361
2012-05-30,238.9676
2012-05-31,238.4049
2012-06-01,237.7387
2012-06-06,237.7407
2012-06-07,238.6253
2012-06-08,238.8959
2012-06-11,240.1704
2012-06-12,239.9385
2012-06-13,239.4605
2012-06-14,239.1115
2012-06-15,239.7872
2012-06-18,240.621
2012-06-19,240.6168
2012-06-20,241.4633
2012-06-21,242.135
2012-06-22,242.2987
2012-06-25,242.6941
2012-06-26,242.5184
2012-06-27,242.4781
2012-06-28,242.4242
2012-06-29,243.1575
2012-07-02,244.6678
2012-07-03,245.5881
2012-07-04,246.0815
2012-07-05,246.6634
2012-07-06,246.8535
2012-07-09,246.7078
2012-07-10,247.2028
2012-07-11,247.5279
2012-07-12,247.5358
2012-07-13,247.3542
2012-07-16,247.4088
2012-07-17,247.4529
2012-07-18,248.0478
2012-07-19,248.9702
2012-07-20,249.3034
2012-07-23,247.74
2012-07-24,247.2016
2012-07-25,246.5718
2012-07-26,246.9481
2012-07-27,247.4493
2012-07-30,249.0898
2012-07-31,249.6607
2012-08-01,250.2006
2012-08-02,250.8891
2012-08-03,251.1375
2012-08-06,252.2382
2012-08-07,253.0476
2012-08-08,253.701
2012-08-09,254.4151
2012-08-10,254.5242
2012-08-13,254.4955
2012-08-14,254.7072
2012-08-15,254.8266
2012-08-16,254.9784
2012-08-17,255.2974
2012-08-20,255.6066
2012-08-21,255.8489
2012-08-22,256.0407
2012-08-23,255.7224
2012-08-24,255.3782
2012-08-28,255.5978
2012-08-29,255.826
2012-08-30,255.9891
2012-08-31,255.9661
2012-09-03,256.3484
2012-09-04,256.7433
2012-09-05,256.9128
2012-09-06,257.5925
2012-09-07,259.0274
2012-09-10,259.8582
2012-09-11,260.0228
2012-09-12,260.8771
2012-09-13,261.0742
2012-09-14,261.9927
2012-09-17,262.7523
2012-09-18,262.7278
2012-09-19,263.0753
2012-09-20,262.9199
2012-09-21,263.0688
2012-09-24,263.1268
2012-09-25,262.92
2012-09-26,261.9485
2012-09-27,261.8634
2012-09-28,262.1165
2012-10-01,262.0878
2012-10-02,262.5624
2012-10-03,263.0562
2012-10-04,263.5878
2012-10-05,263.7926
2012-10-08,263.9026
2012-10-09,264.0857
2012-10-10,263.7871
2012-10-11,263.9822
2012-10-12,264.4405
2012-10-15,265.1419
2012-10-16,265.7827
2012-10-17,267.0819
2012-10-18,267.3807
2012-10-19,267.5135
2012-10-22,267.5186
2012-10-23,267.379
2012-10-24,267.1229
2012-10-25,267.6079
2012-10-26,266.9043
2012-10-29,266.7469
2012-10-30,266.7679
2012-10-31,267.4063
2012-11-01,267.9052
2012-11-02,268.1096
2012-11-05,268.4431
2012-11-06,268.836
2012-11-07,269.4974
2012-11-08,269.7559
2012-11-09,269.4076
2012-11-12,269.4886
2012-11-13,269.3956
2012-11-14,269.424
2012-11-15,269.165
2012-11-16,269.158
2012-11-19,269.3132
2012-11-20,269.4977
2012-11-21,269.8902
2012-11-22,270.2615
2012-11-23,270.5008
2012-11-26,270.8451
2012-11-27,271.2265
2012-11-28,271.4729
2012-11-29,271.8689
2012-11-30,272.1538
2012-12-03,272.6677
2012-12-04,273.247
2012-12-05,273.9808
2012-12-06,274.6101
2012-12-07,274.8226
2012-12-10,274.5501
2012-12-11,274.8033
2012-12-12,275.2014
2012-12-13,275.7002
2012-12-14,276.1366
2012-12-17,276.4939
2012-12-18,276.9372
2012-12-19,277.2451
2012-12-20,277.5743
2012-12-21,277.6999
2012-12-24,277.6213
2012-12-27,277.8159
2012-12-28,278.0305
2012-12-31,278.5269
2013-01-02,279.4828
2013-01-03,280.7934
2013-01-04,281.1628
2013-01-07,282.0467
2013-01-08,282.8452
2013-01-09,283.4068
2013-01-10,283.327
2013-01-11,283.2744
2013-01-14,283.0878
2013-01-15,282.5415
2013-01-16,282.139
2013-01-17,282.096
2013-01-18,282.2303
2013-01-21,282.2526
2013-01-22,282.2577
2013-01-23,281.8427
2013-01-24,280.3625
2013-01-25,280.3035
2013-01-28,280.253
2013-01-29,279.5467
2013-01-30,278.3385
2013-01-31,277.6153
2013-02-01,276.3812
2013-02-04,276.4382
2013-02-05,276.192
2013-02-06,276.3972
2013-02-07,277.1046
2013-02-08,277.5958
2013-02-11,277.4138
2013-02-12,277.3297
2013-02-13,277.7552
2013-02-14,278.2316
2013-02-15,278.3609
2013-02-18,278.4573
2013-02-19,278.5797
2013-02-20,278.6643
2013-02-21,278.9087
2013-02-22,279.2151
2013-02-25,279.0828
2013-02-26,278.622
2013-02-27,278.4028
2013-02-28,279.08
2013-03-01,278.9079
2013-03-04,279.1925
2013-03-05,279.78
2013-03-06,280.1167
2013-03-07,280.1714
2013-03-08,280.6136
2013-03-11,280.7529
2013-03-12,280.9669
2013-03-13,281.3702
2013-03-14,281.8003
2013-03-15,281.9748
2013-03-18,281.7502
2013-03-19,282.1042
2013-03-20,281.8292
2013-03-21,282.1768
2013-03-22,282.0018
2013-03-25,282.5325
2013-03-26,282.388
2013-03-27,282.0775
2013-03-28,281.9677
2013-04-02,281.9857
2013-04-03,282.5937
2013-04-04,282.9788
2013-04-05,283.0451
2013-04-08,283.3391
2013-04-09,283.6003
2013-04-10,284.2152
2013-04-11,284.9254
2013-04-12,285.0346
2013-04-15,285.0783
2013-04-16,284.8681
2013-04-17,285.1961
2013-04-18,285.1367
2013-04-19,285.1353
2013-04-22,285.7068
2013-04-23,286.2597
2013-04-24,286.7557
2013-04-25,287.4507
2013-04-26,287.8084
2013-04-29,288.4469
2013-04-30,289.0252
2013-05-01,289.046
2013-05-02,289.5332
2013-05-03,289.8799
2013-05-07,290.6619
2013-05-08,290.9699
2013-05-09,291.0722
2013-05-10,290.6839
2013-05-13,290.5373
2013-05-14,290.0235
2013-05-15,290.2383
2013-05-16,290.6863
2013-05-17,290.8304
2013-05-20,291.1538
2013-05-21,290.8743
2013-05-22,290.9446
2013-05-23,290.4043
2013-05-24,290.4271
2013-05-28,290.5884
2013-05-29,289.9244
2013-05-30,289.5317
2013-05-31,289.2138
2013-06-03,288.5038
2013-06-04,288.465
2013-06-05,287.8329
2013-06-06,286.5945
2013-06-07,286.2208
2013-06-10,286.6241
2013-06-11,285.3093
2013-06-12,285.3871
2013-06-13,284.603
2013-06-14,285.1574
2013-06-17,285.7746
2013-06-18,285.4251
2013-06-19,285.7255
2013-06-20,283.8727
2013-06-21,283.3155
2013-06-24,281.707
2013-06-25,281.3831
2013-06-26,282.0853
2013-06-27,282.774
2013-06-28,282.9587
2013-07-01,283.2239
2013-07-02,283.2143
2013-07-03,282.6637
2013-07-04,282.8473
2013-07-05,283.2169
2013-07-08,284.0045
2013-07-09,284.7442
2013-07-10,284.7682
2013-07-11,285.1868
2013-07-12,285.1999
2013-07-15,285.3604
2013-07-16,285.4358
2013-07-17,285.9225
2013-07-18,286.343
2013-07-19,286.6416
2013-07-22,287.4729
2013-07-23,287.8797
2013-07-24,287.8688
2013-07-25,287.5461
2013-07-26,287.7009
2013-07-29,287.9455
2013-07-30,287.8755
2013-07-31,287.739
2013-08-01,288.3707
2013-08-02,288.7344
2013-08-05,289.2708
2013-08-06,289.4727
2013-08-07,289.8556
2013-08-08,289.8507
2013-08-09,290.0342
2013-08-12,290.3447
2013-08-13,290.6938
2013-08-14,290.8923
2013-08-15,290.87
2013-08-16,290.6317
2013-08-19,290.5805
2013-08-20,289.8049
2013-08-21,289.823
2013-08-22,289.4478
2013-08-23,289.3917
2013-08-27,289.362
2013-08-28,289.343
2013-08-29,289.8751
2013-08-30,290.0501
2013-09-02,290.485
2013-09-03,290.7438
2013-09-04,290.9368
2013-09-05,291.1124
2013-09-06,291.1655
2013-09-09,291.345
2013-09-10,291.595
2013-09-11,291.9551
2013-09-12,291.9989
2013-09-13,292.3255
2013-09-16,292.6503
2013-09-17,292.6825
2013-09-18,293.1009
2013-09-19,293.7154
2013-09-20,293.7068
2013-09-23,293.9865
2013-09-24,293.9048
2013-09-25,294.1816
2013-09-26,294.1678
2013-09-27,294.3812
2013-09-30,294.3428
2013-10-01,294.6756
2013-10-02,294.933
2013-10-03,294.935
2013-10-04,295.0218
2013-10-07,295.5838
2013-10-08,295.7685
2013-10-09,295.6362
2013-10-10,296.0236
2013-10-11,296.262
2013-10-14,296.7734
2013-10-15,297.3446
2013-10-16,297.5677
2013-10-17,298.0395
