DateTime,open,high,low,close,volume,amt,turn,bspoint,label
2014/4/17,1852.68,1855.03,1838.03,1840.18,3705470000,35028590000.0,0.1891,0,
2014/4/18,1832.56,1843.24,1822.26,1840.16,3959750000,35668680000.0,0.20199999999999999,0,
2014/4/21,1827.87,1845.74,1808.76,1808.76,4384960000,40471370000.0,0.2237,0,
2014/4/22,1806.3,1817.95,1791.69,1817.95,4511670000,42485440000.0,0.2301,0,
2014/4/23,1813.14,1825.03,1810.08,1816.77,3864410000,37358620000.0,0.1971,0,
2014/4/24,1815.25,1828.3,1810.25,1813.63,3530230000,34056900000.0,0.1801,0,
2014/4/25,1817.49,1822.7,1794.72,1794.72,4680390000,41601690000.0,0.2388,0,
2014/4/28,1792.97,1796.97,1768.21,1768.88,4539160000,38313190000.0,0.2316,0,1.0
2014/4/29,1768.68,1789.28,1766.87,1788.55,3860860000,33437850000.0,0.19699999999999998,0,
2014/4/30,1790.56,1794.17,1786.27,1790.57,3683450000,32206860000.0,0.1879,0,
2014/5/5,1785.89,1792.68,1768.82,1788.14,3962540000,33391270000.0,0.2021,0,
2014/5/6,1784.51,1803.47,1783.79,1790.07,3714580000,32919710000.0,0.1895,0,
2014/5/7,1785.14,1788.45,1773.32,1773.44,3358740000,28968550000.0,0.1713,0,
2014/5/8,1769.35,1798.5,1767.1,1771.88,3646330000,31363470000.0,0.18600000000000003,0,
2014/5/9,1774.89,1776.62,1760.1,1770.45,3721730000,31223320000.0,0.1899,0,
2014/5/12,1783.97,1810.37,1775.17,1806.23,6423660000,51278640000.0,0.3276,0,-1.0
2014/5/13,1805.86,1811.19,1797.4,1802.75,4817290000,38220510000.0,0.2457,0,
2014/5/14,1802.92,1809.84,1797.24,1800.09,3769170000,30994150000.0,0.1922,0,
2014/5/15,1797.77,1800.15,1777.09,1778.36,3634530000,31337940000.0,0.1854,0,
2014/5/16,1778.43,1783.86,1768.56,1779.24,3280530000,28089070000.0,0.1673,0,
2014/5/19,1774.6,1774.6,1746.12,1752.74,3438260000,30980950000.0,0.1753,0,1.0
2014/5/20,1760.79,1766.31,1749.75,1753.82,2880450000,25749270000.0,0.1469,0,
2014/5/21,1746.43,1770.07,1737.68,1769.93,2932000000,25329140000.0,0.1495,0,
2014/5/22,1768.53,1791.77,1765.22,1766.39,3630570000,32159360000.0,0.1851,0,
2014/5/23,1766.32,1781.28,1764.2,1781.15,2973890000,26897950000.0,0.1514,0,
2014/5/26,1792.03,1794.4,1779.81,1786.74,3121290000,31375080000.0,0.1589,0,
2014/5/27,1785.4,1790.41,1778.57,1779.45,2863960000,26844850000.0,0.1458,0,
2014/5/28,1779.62,1798.73,1775.25,1797.58,3852560000,35754240000.0,0.1961,0,
2014/5/29,1799.38,1804.92,1786.64,1786.69,3516660000,33276370000.0,0.179,0,
2014/5/30,1787.37,1795.07,1779.09,1787.36,3377830000,30435070000.0,0.1719,0,
2014/6/3,1788.24,1797.58,1782.69,1782.87,3360360000,31215140000.0,0.1709,0,
2014/6/4,1782.58,1782.61,1757.53,1766.86,3313390000,29368320000.0,0.1685,0,
2014/6/5,1765.38,1787.39,1763.4,1787.1,2993710000,29074760000.0,0.1522,0,
2014/6/6,1785.7,1785.7,1764.12,1773.12,2841190000,27341660000.0,0.1444,0,
2014/6/9,1767.22,1788.97,1766.15,1772.39,3195530000,29620790000.0,0.1624,0,
2014/6/10,1775.87,1795.45,1770.82,1795.45,4035920000,37791830000.0,0.2052,0,
2014/6/11,1790.86,1797.11,1788.03,1794.94,3253300000,30844700000.0,0.1654,0,
2014/6/12,1791.65,1795.13,1785.67,1788.88,3345390000,30778790000.0,0.1699,0,
2014/6/13,1787.34,1814.41,1786.93,1808.53,4708280000,42342820000.0,0.2392,0,
2014/6/16,1808.85,1826.09,1807.43,1822.96,5069460000,45442690000.0,0.2574,0,-1.0
2014/6/17,1817.58,1817.58,1803.37,1803.9,3824130000,35446180000.0,0.1942,0,
2014/6/18,1803.63,1806.09,1794.63,1795.84,3831570000,32422230000.0,0.1946,0,
2014/6/19,1796.67,1801.03,1764.18,1770.27,4055250000,34765590000.0,0.2059,0,
2014/6/20,1768.48,1777.5,1764.5,1777.5,3396870000,28272290000.0,0.1725,0,
2014/6/23,1777.55,1785.18,1772.93,1773.7,3138870000,28503680000.0,0.1594,0,
2014/6/24,1771.21,1781.74,1770.06,1781.48,2965030000,28887400000.0,0.1506,0,
2014/6/25,1778.79,1778.79,1765.82,1770.91,2774200000,25102650000.0,0.1409,0,
2014/6/26,1772.41,1784.46,1772.41,1782.69,3199360000,28777340000.0,0.1621,0,
2014/6/27,1780.27,1788.83,1773.98,1781.3,3802790000,32551860000.0,0.1926,0,
2014/6/30,1783.1,1795.24,1783.1,1792.45,4098710000,37308060000.0,0.2076,0,
2014/7/1,1795.9,1797.09,1784.71,1790.34,3970600000,38899020000.0,0.2019,0,
2014/7/2,1790.04,1795.58,1783.88,1794.94,4331360000,39977040000.0,0.2203,0,
2014/7/3,1792.56,1804.27,1789.27,1800.79,4625990000,41454180000.0,0.2353,0,
2014/7/4,1801.18,1804.27,1796.93,1799.97,3952500000,36449220000.0,0.201,0,
2014/7/7,1800.12,1805.57,1793.1,1797.09,3796780000,36978890000.0,0.193,0,
2014/7/8,1795.64,1800.54,1786.8,1800.17,3774600000,34527490000.0,0.1919,0,
2014/7/9,1798.44,1799.13,1774.18,1774.18,4684190000,45759110000.0,0.2378,0,
2014/7/10,1772.63,1776.32,1764.15,1766.72,4339960000,40566320000.0,0.2204,0,1.0
2014/7/11,1760.78,1775.44,1759.7,1770.12,4729010000,39875900000.0,0.2401,0,
2014/7/14,1771.39,1789.55,1767.46,1789.38,4836220000,44997980000.0,0.2456,0,
2014/7/15,1787.98,1793.26,1784.89,1792.14,5336570000,48352420000.0,0.2709,0,
2014/7/16,1789.49,1797.58,1784.59,1788.04,6167710000,46543650000.0,0.3131,0,
2014/7/17,1784.57,1784.57,1769.21,1777.0,4289920000,35333210000.0,0.2177,0,
2014/7/18,1769.18,1793.17,1768.37,1783.5,4717590000,40792780000.0,0.2392,0,
2014/7/21,1784.08,1789.77,1780.14,1785.66,4045300000,38089200000.0,0.2051,0,
2014/7/22,1782.16,1810.36,1782.16,1806.64,5646820000,50652810000.0,0.2863,0,
2014/7/23,1805.42,1818.76,1805.42,1812.0,6233000000,53677470000.0,0.316,0,
2014/7/24,1814.25,1848.76,1814.25,1846.6,9467490000,80922780000.0,0.48,0,
2014/7/25,1851.73,1865.19,1848.37,1865.19,7580290000,64253520000.0,0.3843,0,
2014/7/28,1874.8,1925.24,1874.8,1920.03,13908240000,116000000000.0,0.7052,0,
2014/7/29,1921.38,1935.16,1913.66,1926.34,10238010000,87987900000.0,0.5191,0,
2014/7/30,1920.99,1933.15,1915.17,1918.17,9320760000,81197940000.0,0.4726,0,
2014/7/31,1918.26,1941.75,1913.3,1941.75,7893760000,67525970000.0,0.4002,0,
2014/8/1,1934.61,1958.73,1924.73,1924.73,9520610000,79902970000.0,0.4827,0,
2014/8/4,1930.5,1962.65,1928.85,1962.65,9007770000,77599370000.0,0.4567,0,-1.0
2014/8/5,1963.01,1964.72,1943.0,1954.56,7679070000,70555580000.0,0.3893,0,
2014/8/6,1944.83,1953.34,1924.24,1946.34,8382690000,69082320000.0,0.425,0,
2014/8/7,1946.86,1949.58,1916.34,1917.16,8546530000,68748220000.0,0.4333,0,
2014/8/8,1918.86,1925.7,1910.02,1919.82,6425020000,53541390000.0,0.3257,0,
2014/8/11,1925.55,1949.03,1925.53,1947.49,6331030000,59272090000.0,0.3203,0,
2014/8/12,1944.49,1944.49,1929.7,1937.89,5961660000,55611480000.0,0.3016,0,
2014/8/13,1939.34,1949.29,1921.73,1938.97,7361780000,65938840000.0,0.3725,0,
2014/8/14,1938.1,1942.31,1920.14,1921.21,6672640000,59086670000.0,0.3376,0,
2014/8/15,1922.55,1945.4,1918.51,1940.59,6627080000,58497750000.0,0.3353,0,
2014/8/18,1944.69,1954.8,1939.61,1949.7,7521060000,64366550000.0,0.3805,0,
2014/8/19,1952.3,1952.3,1935.7,1947.89,8042770000,71059270000.0,0.4069,0,
2014/8/20,1944.21,1946.4,1935.97,1939.79,6600700000,59519950000.0,0.3338,0,
2014/8/21,1939.27,1939.94,1913.06,1929.77,7012120000,62462860000.0,0.3546,0,
2014/8/22,1927.54,1940.58,1926.34,1938.14,6039200000,56342500000.0,0.3054,0,
2014/8/25,1938.78,1938.86,1915.44,1919.1,6917630000,59132210000.0,0.3499,0,
2014/8/26,1916.22,1924.76,1899.64,1904.85,6134700000,52877140000.0,0.3103,0,
2014/8/27,1904.71,1914.2,1903.81,1907.22,4374730000,40184790000.0,0.2213,0,
2014/8/28,1908.26,1914.55,1893.2,1893.69,5097050000,47467540000.0,0.2578,0,1.0
2014/8/29,1899.28,1916.33,1896.6,1916.09,4741950000,42986580000.0,0.2398,0,
2014/9/1,1917.93,1928.91,1915.56,1928.88,5815230000,54195840000.0,0.2937,0,
2014/9/2,1932.56,1954.3,1924.3,1953.71,8326750000,77201350000.0,0.4205,0,
2014/9/3,1955.38,1975.53,1955.38,1971.61,9464540000,87541010000.0,0.4779,0,
2014/9/4,1974.43,1986.97,1968.06,1986.18,7986540000,78734940000.0,0.4033,0,
2014/9/5,1992.05,2005.09,1987.48,2004.01,9883390000,89902360000.0,0.499,0,-1.0
2014/9/9,2006.56,2008.16,1993.11,1997.17,8420280000,75852030000.0,0.4251,0,
2014/9/10,1989.06,1989.06,1977.67,1985.28,8070290000,69598530000.0,0.4075,0,
2014/9/11,1982.8,2006.96,1972.21,1976.64,9607850000,89171540000.0,0.4851,0,
2014/9/12,1972.66,1987.19,1968.1,1987.19,8285480000,70210990000.0,0.4183,0,
2014/9/15,1982.49,1987.19,1970.01,1983.37,8910280000,79652650000.0,0.4497,0,
2014/9/16,1985.85,1987.73,1946.86,1948.22,14612470000,107000000000.0,0.7375,0,
2014/9/17,1953.99,1960.31,1941.82,1957.8,9610330000,70087440000.0,0.485,0,
2014/9/18,1953.92,1969.58,1949.34,1964.01,8902450000,67660120000.0,0.4492,0,
2014/9/19,1964.55,1978.79,1957.62,1975.45,7744380000,64773370000.0,0.3907,0,
2014/9/22,1970.14,1970.14,1933.28,1936.62,7814170000,65366100000.0,0.3938,0,1.0
2014/9/23,1937.45,1954.0,1937.44,1952.18,6313990000,54502340000.0,0.3182,0,
2014/9/24,1945.74,1986.87,1942.53,1985.24,10996690000,88766340000.0,0.5541,0,
2014/9/25,1994.37,2000.48,1974.45,1980.07,10678680000,86436550000.0,0.5379999999999999,0,
2014/9/26,1975.08,1981.96,1967.56,1980.55,7626900000,63345820000.0,0.3842,0,
2014/9/29,1985.74,1992.99,1978.29,1986.97,9439490000,81597840000.0,0.4751,0,
2014/9/30,1989.96,1991.48,1982.26,1988.03,8424220000,70744300000.0,0.4223,0,
2014/10/8,1996.0,2009.62,1983.9,2009.62,9160560000,85196450000.0,0.4592,0,
2014/10/9,2011.06,2017.44,1997.68,2012.6,10541440000,88327590000.0,0.5284,0,-1.0
2014/10/10,2004.78,2012.11,1993.97,2000.58,11446340000,89519410000.0,0.5737,0,
2014/10/13,1992.52,1992.88,1969.39,1987.64,10187520000,83418820000.0,0.5106,0,
2014/10/14,1984.14,1996.52,1972.98,1980.34,9604390000,75796950000.0,0.4814,0,
2014/10/15,1978.92,1996.37,1969.66,1994.55,10556830000,84812780000.0,0.5291,0,
2014/10/16,1982.37,2008.9,1977.18,1982.15,12586330000,95723470000.0,0.6308,0,
2014/10/17,1981.64,1991.57,1958.14,1981.94,10310350000,83591200000.0,0.5168,0,
2014/10/20,1987.53,1991.84,1980.73,1989.78,7006130000,61611470000.0,0.3511,0,
2014/10/21,1988.78,1992.48,1972.1,1972.71,7434410000,63743810000.0,0.3726,0,
2014/10/22,1974.18,1984.58,1963.25,1963.8,6865400000,60948600000.0,0.344,0,
2014/10/23,1961.2,1967.94,1943.91,1946.17,8285080000,66495060000.0,0.4152,0,
2014/10/24,1947.91,1953.08,1937.96,1942.01,6037930000,51256650000.0,0.3026,0,
2014/10/27,1930.72,1930.8,1915.6,1920.53,6002740000,51258250000.0,0.3006,0,1.0
2014/10/28,1924.13,1957.04,1924.13,1957.04,8134800000,69128520000.0,0.4074,0,
2014/10/29,1963.26,1992.42,1956.71,1984.52,12718420000,100000000000.0,0.6369,0,
2014/10/30,1983.38,2002.52,1977.69,1998.5,15646410000,107000000000.0,0.7836,0,
2014/10/31,2002.59,2037.03,1998.75,2033.4,20308450000,148000000000.0,1.0170000000000001,0,
2014/11/3,2038.4,2043.94,2026.94,2034.46,17267510000,119000000000.0,0.8647,0,
2014/11/4,2032.57,2035.86,2022.11,2030.8,17814610000,118000000000.0,0.8921,0,
2014/11/5,2032.1,2034.15,2018.67,2021.62,14733500000,107000000000.0,0.7378,0,
2014/11/6,2023.32,2027.38,2006.63,2022.89,11469320000,86197220000.0,0.5744,0,
2014/11/7,2024.59,2053.41,2014.6,2024.13,16806570000,137000000000.0,0.8417,0,
2014/11/10,2049.95,2078.55,2036.75,2078.54,19358550000,154000000000.0,0.9695,0,
2014/11/11,2089.85,2115.1,2060.73,2081.24,27451330000,218000000000.0,1.3743,0,
2014/11/12,2069.35,2106.68,2066.04,2106.68,15037570000,123000000000.0,0.7528,0,-1.0
2014/11/13,2109.22,2118.05,2086.13,2094.96,17590540000,149000000000.0,0.8806,0,
2014/11/14,2086.45,2097.72,2078.25,2097.39,13280510000,113000000000.0,0.6649,0,
2014/11/17,2125.67,2125.67,2080.99,2081.91,12694890000,115000000000.0,0.6355,0,
2014/11/18,2080.61,2083.14,2052.07,2055.97,11419510000,95423390000.0,0.5714,0,
2014/11/19,2054.05,2062.5,2047.54,2052.65,9274170000,81062570000.0,0.4641,0,
2014/11/20,2046.66,2059.96,2041.68,2052.63,8166010000,75279790000.0,0.4086,0,1.0
2014/11/21,2053.39,2092.62,2046.62,2090.99,11932570000,111000000000.0,0.5971,0,
2014/11/24,2113.92,2156.12,2106.0,2140.87,22454120000,209000000000.0,1.1236,0,
2014/11/25,2141.16,2168.17,2136.9,2168.0,17585190000,160000000000.0,0.8799,0,
2014/11/26,2175.92,2202.79,2168.0,2202.79,19781020000,191000000000.0,0.9898,0,
2014/11/27,2215.09,2230.69,2202.1,2230.69,21691610000,210000000000.0,1.0854,0,
2014/11/28,2231.22,2283.75,2221.58,2283.4,32319220000,277000000000.0,1.6172,0,
2014/12/1,2299.01,2326.35,2285.61,2293.86,31649880000,288000000000.0,1.5837,0,
2014/12/2,2283.38,2401.87,2280.94,2385.43,31181630000,290000000000.0,1.5601,0,
2014/12/3,2395.73,2472.7,2374.04,2418.73,39549440000,389000000000.0,1.9777,0,
2014/12/4,2424.18,2534.57,2416.53,2534.57,35630880000,355000000000.0,1.7818,0,
2014/12/5,2568.19,2618.44,2464.06,2558.6,45017480000,465000000000.0,2.2512,0,
2014/12/8,2541.69,2681.77,2534.5,2666.16,41927270000,439000000000.0,2.0966,0,-1.0
2014/12/9,2647.16,2775.05,2514.3,2541.27,54471780000,594000000000.0,2.7239,0,1.0
2014/12/10,2552.24,2637.63,2492.88,2630.88,36888690000,413000000000.0,1.8447,0,
2014/12/11,2596.72,2654.9,2573.71,2590.07,31278450000,332000000000.0,1.5627,0,
2014/12/12,2587.25,2638.43,2575.1,2594.63,24935500000,280000000000.0,1.2458,0,
2014/12/15,2579.51,2616.57,2547.04,2609.36,23789240000,261000000000.0,1.1882,0,
2014/12/16,2612.75,2689.16,2601.81,2689.15,30763550000,361000000000.0,1.5358,0,
2014/12/17,2711.8,2756.34,2677.09,2750.0,39714620000,461000000000.0,1.9826,0,
2014/12/18,2751.84,2779.93,2715.79,2737.98,31300270000,361000000000.0,1.5625,0,
2014/12/19,2738.9,2783.78,2684.77,2770.19,35843430000,372000000000.0,1.7893,0,
2014/12/22,2781.28,2846.44,2760.34,2797.66,48762500000,466000000000.0,2.4342,0,-1.0
2014/12/23,2765.16,2833.25,2730.2,2742.39,33134460000,332000000000.0,1.6541,0,
2014/12/24,2748.25,2753.09,2619.34,2653.89,27927250000,296000000000.0,1.3933,0,1.0
2014/12/25,2676.06,2744.97,2650.83,2744.97,27353320000,288000000000.0,1.3646,0,
2014/12/26,2752.26,2848.83,2746.81,2842.89,34041380000,385000000000.0,1.6983,0,
2014/12/29,2897.6,2916.58,2812.67,2854.61,37951100000,448000000000.0,1.8906,0,
2014/12/30,2851.06,2894.52,2829.62,2866.81,29376230000,349000000000.0,1.4634,0,
2014/12/31,2871.4,2940.47,2862.28,2932.74,31037480000,356000000000.0,1.5459,0,
2015/1/5,2963.43,3049.09,2947.39,3025.83,41065850000,468000000000.0,2.02,0,
2015/1/6,2994.31,3064.62,2977.28,3021.69,37588080000,438000000000.0,1.8398,0,
2015/1/7,3004.7,3052.32,2991.42,3028.14,29171640000,359000000000.0,1.4265,0,-1.0
2015/1/8,3034.14,3042.29,2946.15,2952.11,26750150000,318000000000.0,1.3081,0,
2015/1/9,2941.76,3069.02,2937.61,2945.71,32048680000,390000000000.0,1.5672,0,
2015/1/12,2934.99,2963.02,2877.21,2921.57,24232550000,306000000000.0,1.185,0,
2015/1/13,2915.99,2950.54,2900.93,2916.63,16756860000,222000000000.0,0.8193,0,
2015/1/14,2924.96,2947.79,2883.14,2909.45,17644470000,213000000000.0,0.8627,0,1.0
2015/1/15,2908.93,3003.7,2891.26,3003.7,21922460000,279000000000.0,1.0719,0,
2015/1/16,3015.36,3054.21,2999.91,3029.33,25731430000,321000000000.0,1.2581,0,-1.0
2015/1/19,2832.52,2902.4,2765.86,2784.5,29239170000,315000000000.0,1.4296,0,1.0
2015/1/20,2763.51,2831.71,2750.67,2807.18,26950070000,340000000000.0,1.3165,0,
2015/1/21,2828.1,2951.83,2817.7,2943.47,30550980000,375000000000.0,1.4924,0,
2015/1/22,2944.63,2961.55,2914.67,2955.08,23749620000,298000000000.0,1.1601,0,
2015/1/23,2968.0,3012.82,2944.33,2963.65,25376160000,323000000000.0,1.2386,0,
2015/1/26,2965.74,2981.7,2939.34,2979.92,20017520000,247000000000.0,0.9771,0,-1.0
2015/1/27,2986.46,2988.2,2894.45,2948.72,24726500000,298000000000.0,1.2069,0,
2015/1/28,2924.69,2953.57,2894.82,2904.84,18234570000,230000000000.0,0.889,0,
2015/1/29,2860.89,2884.54,2844.27,2865.31,17967150000,209000000000.0,0.8759,0,
2015/1/30,2878.64,2892.73,2823.45,2826.85,16645220000,196000000000.0,0.8115,0,
2015/2/2,2763.29,2803.05,2753.54,2757.93,16799380000,189000000000.0,0.8190000000000001,0,1.0
2015/2/3,2787.59,2833.57,2762.56,2830.41,16853680000,208000000000.0,0.8217,0,-1.0
2015/2/4,2837.42,2866.29,2799.95,2801.04,16738140000,209000000000.0,0.8153,0,
2015/2/5,2878.59,2878.59,2772.85,2772.85,22151250000,270000000000.0,1.0785,0,
2015/2/6,2759.6,2778.1,2707.07,2728.78,16783630000,188000000000.0,0.8166,0,1.0
2015/2/9,2722.39,2787.62,2715.39,2762.12,15468360000,193000000000.0,0.7522,0,
2015/2/10,2759.92,2812.42,2754.76,2812.42,14200640000,173000000000.0,0.6905,0,
2015/2/11,2820.05,2839.68,2814.26,2833.03,12312750000,154000000000.0,0.5987,0,
2015/2/12,2833.7,2848.18,2805.74,2839.44,13553030000,161000000000.0,0.659,0,
2015/2/13,2852.81,2895.93,2845.12,2861.15,17689660000,207000000000.0,0.8593,0,
2015/2/16,2862.97,2883.92,2855.56,2880.16,13811500000,176000000000.0,0.6704,0,
2015/2/17,2889.03,2912.7,2889.03,2900.35,13385720000,169000000000.0,0.649,0,
2015/2/25,2905.44,2905.44,2848.3,2860.0,13971290000,171000000000.0,0.677,0,
2015/2/26,2854.59,2935.29,2838.32,2934.02,20057810000,237000000000.0,0.972,0,
2015/2/27,2933.01,2953.8,2931.25,2936.57,19406290000,224000000000.0,0.9404,0,
2015/3/2,2960.92,2965.14,2930.16,2955.05,20964970000,265000000000.0,1.0155,0,-1.0
2015/3/3,2935.7,2950.38,2867.7,2870.0,21874750000,267000000000.0,1.0596,0,
2015/3/4,2874.87,2892.53,2856.59,2882.31,16198360000,196000000000.0,0.7839,0,
2015/3/5,2866.45,2868.52,2826.36,2849.15,18210390000,222000000000.0,0.8812,0,
2015/3/6,2853.1,2867.2,2833.7,2838.28,14706650000,181000000000.0,0.7116,0,1.0
2015/3/9,2814.47,2898.22,2786.77,2890.1,20536210000,234000000000.0,0.9936,0,
2015/3/10,2877.77,2897.22,2864.22,2872.7,16592770000,200000000000.0,0.802,0,
2015/3/11,2876.46,2914.62,2869.67,2878.7,16119300000,192000000000.0,0.7753,0,
2015/3/12,2908.42,2952.76,2890.0,2942.8,23790090000,279000000000.0,1.1442,0,
2015/3/13,2951.99,2984.95,2944.62,2961.72,21767600000,254000000000.0,1.0464,0,
2015/3/16,2982.34,3032.57,2961.8,3032.57,23372220000,293000000000.0,1.1228,0,
2015/3/17,3056.48,3079.06,3044.44,3074.45,32126530000,378000000000.0,1.5433,0,
2015/3/18,3085.8,3147.0,3082.29,3147.0,36484170000,405000000000.0,1.7527,0,
2015/3/19,3151.31,3156.13,3116.04,3138.79,34310970000,384000000000.0,1.6477,0,
2015/3/20,3150.28,3207.06,3130.19,3183.37,35529770000,465000000000.0,1.706,0,
2015/3/23,3208.88,3245.8,3206.77,3245.77,33952980000,433000000000.0,1.6302,0,
2015/3/24,3252.29,3258.88,3175.59,3241.39,41095800000,491000000000.0,1.9732,0,
2015/3/25,3231.63,3243.52,3187.72,3207.79,32999760000,413000000000.0,1.5845,0,
2015/3/26,3192.28,3256.16,3170.16,3221.56,30075060000,390000000000.0,1.4429,0,
2015/3/27,3228.81,3255.03,3206.29,3233.85,26006270000,328000000000.0,1.2477,0,
2015/3/30,3256.93,3345.89,3255.08,3335.62,38054630000,464000000000.0,1.8226,0,
2015/3/31,3382.23,3407.44,3294.55,3304.8,38717040000,515000000000.0,1.8543,0,
2015/4/1,3309.92,3376.27,3302.32,3363.84,28576770000,387000000000.0,1.3687,0,
2015/4/2,3385.86,3391.53,3312.42,3356.61,28659490000,386000000000.0,1.3726,0,
2015/4/3,3339.18,3391.88,3331.06,3391.88,26945870000,379000000000.0,1.2906,0,
2015/4/7,3430.32,3469.06,3415.92,3468.71,36155760000,472000000000.0,1.7316,0,
2015/4/8,3483.87,3517.12,3431.9,3510.78,40563370000,564000000000.0,1.9427,0,
2015/4/9,3527.36,3551.59,3451.93,3484.76,38824420000,559000000000.0,1.8595,0,
2015/4/10,3473.46,3553.63,3458.39,3547.9,30348400000,431000000000.0,1.4535,0,
2015/4/13,3587.59,3611.94,3558.73,3603.35,38227930000,505000000000.0,1.8292,0,
2015/4/14,3609.82,3641.22,3572.48,3616.05,38571640000,512000000000.0,1.8456,0,
2015/4/15,3617.45,3655.66,3576.88,3577.18,42304310000,511000000000.0,2.0128,0,
2015/4/16,3558.16,3694.34,3543.21,3694.34,37738020000,488000000000.0,1.7952,0,
2015/4/17,3753.87,3796.7,3734.62,3769.07,48664230000,627000000000.0,2.315,0,
2015/4/20,3791.32,3837.41,3688.55,3710.22,61269690000,820000000000.0,2.9146,0,
2015/4/21,3712.81,3791.97,3695.25,3791.59,44953920000,607000000000.0,2.1376,0,
2015/4/22,3806.89,3896.85,3800.59,3896.46,46060490000,671000000000.0,2.1902,0,
2015/4/23,3917.92,3928.19,3858.87,3892.51,44369570000,652000000000.0,2.1098,0,
2015/4/24,3845.73,3884.47,3792.18,3859.78,42930060000,624000000000.0,2.0412,0,
2015/4/27,3906.83,3961.34,3900.37,3959.62,46517200000,673000000000.0,2.2116,0,-1.0
