DateTime,open,high,low,close,volume,amt,turn
2014/3/12,3194.81,3222.55,3143.73,3195.58,5116280000,46361470000,1.3607
2014/3/13,3194.45,3235.21,3192.01,3235.21,4717810000,43789640000,1.2551
2014/3/14,3218.53,3240.62,3196.49,3220.36,4461050000,42331390000,1.1868
2014/3/17,3220.95,3293.68,3220.49,3293.68,4936230000,49047440000,1.3123
2014/3/18,3296.82,3331.15,3294.3,3312.89,5536020000,55962810000,1.471
2014/3/19,3305.77,3315.57,3279.64,3315.57,5495010000,51909950000,1.46
2014/3/20,3308.66,3329,3227.02,3227.02,6268590000,57972240000,1.6652
2014/3/21,3209.09,3289.4,3187.42,3284.9,6523340000,58284160000,1.7337
2014/3/24,3284.78,3311.18,3275.12,3301.88,6702610000,57452900000,1.782
2014/3/25,3293.64,3315.56,3282.28,3302.78,6646560000,55923260000,1.7672
2014/3/26,3306.46,3321.33,3302.93,3314.95,5915460000,52085140000,1.573
2014/3/27,3307.7,3308.2,3261.94,3261.94,6428970000,56113930000,1.7078
2014/3/28,3252.14,3261.31,3179.05,3187.68,6946700000,58802300000,1.8441
2014/3/31,3181.84,3191.93,3142.05,3162.52,4834890000,40538520000,1.2825
2014/4/1,3158.32,3213.45,3158.01,3213.45,4413170000,37701490000,1.171
2014/4/2,3214.17,3224.97,3196.61,3205.65,5620410000,44274540000,1.4904
2014/4/3,3206.93,3220.7,3187.88,3202.11,5259440000,43115640000,1.3942
2014/4/4,3194.58,3238.83,3189.61,3238.83,4752650000,40545900000,1.2593
2014/4/8,3223.14,3260.91,3216.28,3260.91,5186350000,45282080000,1.3739
2014/4/9,3263.08,3291.92,3262.77,3291.84,5473590000,50582130000,1.4489
2014/4/10,3294.09,3319.66,3287.57,3303.17,6203560000,57256100000,1.6417
2014/4/11,3286.84,3295.52,3268.03,3288.26,5468220000,48895110000,1.4461
2014/4/14,3286.64,3313.57,3286.43,3313.57,5202540000,48129880000,1.3758
2014/4/15,3312.24,3313.71,3290.24,3296.41,5564280000,51495320000,1.4708
2014/4/16,3287.45,3303.64,3275.75,3300.25,4924430000,44986860000,1.3011
2014/4/17,3303.04,3310.84,3295.54,3299.42,5023200000,45401780000,1.3272
2014/4/18,3292.14,3312.14,3285.6,3312.14,4615790000,42875330000,1.2192
2014/4/21,3293.11,3316.01,3256.34,3258.55,5201720000,49401980000,1.3729
2014/4/22,3251.88,3266.18,3189.12,3236.55,5200080000,48290810000,1.3713
2014/4/23,3232.57,3246.33,3211.74,3225.75,3885880000,36082500000,1.0233
2014/4/24,3221.03,3225.06,3188.87,3188.95,4185970000,38308950000,1.1017
2014/4/25,3185.22,3189.51,3119.16,3120.4,4528830000,39524280000,1.1903
2014/4/28,3105.55,3107.13,3019.38,3022.24,4578220000,38805960000,1.203
2014/4/29,3015.4,3059.22,3014.71,3059.22,3374510000,29545090000,0.8857
2014/4/30,3057.62,3086.03,3052.82,3084.07,3265860000,28915930000,0.8567
2014/5/5,3081.28,3111.96,3071.09,3111.96,3369270000,29541460000,0.8827
2014/5/6,3110.01,3142.91,3107.33,3131.98,3710220000,33989830000,0.9703
2014/5/7,3121.73,3126.85,3077.4,3078.37,3760190000,33286070000,0.9827
2014/5/8,3068.37,3117.81,3066.91,3081.74,3751340000,32429690000,0.9791
2014/5/9,3076.16,3079.77,3026.77,3048.66,3612190000,31203530000,0.9424
2014/5/12,3068.47,3122.43,3059.62,3122.38,5058090000,42594560000,1.3195
2014/5/13,3119.71,3130.79,3106.54,3120.79,4423650000,38892770000,1.153
2014/5/14,3118.38,3126.8,3110.6,3117.32,3612040000,31903650000,0.9404
2014/5/15,3112.21,3114.72,3058.07,3060.82,4028430000,36250180000,1.048
2014/5/16,3051.99,3061.73,3018.93,3054.97,3421080000,30699030000,0.8893
2014/5/19,3050.7,3051.49,3019.06,3040.73,3129080000,28122650000,0.8134
2014/5/20,3054.78,3076.52,3044.56,3051.71,3305180000,31768970000,0.8582
2014/5/21,3044.04,3078.79,3023.9,3078.79,3276670000,30501940000,0.8447
2014/5/22,3079.18,3110.81,3078.22,3079.19,4193680000,39667320000,1.0804
2014/5/23,3076.63,3111.5,3072.41,3111.43,3730090000,36289080000,0.9592
2014/5/26,3120.59,3148.82,3120.15,3148.82,4283760000,43786730000,1.1
2014/5/27,3147.31,3153.12,3134.4,3138.76,4233330000,41838510000,1.0853
2014/5/28,3136.67,3176.51,3133.76,3176.18,4789770000,47526780000,1.2246
2014/5/29,3174.75,3181.54,3141.58,3142.24,4935660000,48475510000,1.2621
2014/5/30,3138.59,3156.5,3120.49,3147.7,4451220000,43172010000,1.1369
2014/6/3,3151.62,3162.59,3142.32,3142.82,4022770000,38909220000,1.0254
2014/6/4,3140.88,3141.41,3093.32,3117.51,4005430000,37379700000,1.02
2014/6/5,3111.51,3152.66,3108.34,3152.66,3971530000,38246800000,1.0104
2014/6/6,3152.94,3157.34,3126.1,3143.19,3927980000,38712660000,0.9981
2014/6/9,3136.39,3149.38,3121.55,3123.72,3707490000,36729390000,0.9384
2014/6/10,3127.69,3161.94,3111.69,3161.93,4268990000,42433030000,1.0794
2014/6/11,3159.81,3182.46,3155.95,3181.05,4673860000,47705340000,1.1814
2014/6/12,3174.55,3185.76,3163.91,3177.21,4924910000,48589400000,1.2427
2014/6/13,3172.86,3215.27,3172.27,3212.65,5542860000,56245690000,1.3985
2014/6/16,3215.55,3233.39,3215.27,3233.25,5057810000,51524050000,1.2729
2014/6/17,3228.98,3229.37,3206.79,3208.28,5673430000,52761970000,1.4181
2014/6/18,3204.88,3209.7,3185.12,3186.8,5563600000,50943950000,1.3903
2014/6/19,3182.06,3188.78,3080.84,3097.05,5712030000,51422980000,1.4265
2014/6/20,3092.49,3126.16,3091.08,3126.16,4007890000,35877150000,1
2014/6/23,3128.16,3164.29,3127.92,3156.84,4463980000,41844920000,1.1113
2014/6/24,3156.26,3179.52,3155.03,3179.52,4533060000,43526290000,1.1278
2014/6/25,3176.91,3177.46,3150.38,3160.09,4211310000,40866690000,1.0474
2014/6/26,3159.36,3206.36,3158.8,3204.46,5392620000,50939170000,1.3401
2014/6/27,3205.34,3244.09,3203.51,3231.08,6504050000,60721430000,1.615
2014/6/30,3235.89,3263.15,3231.13,3263.15,6246030000,59575870000,1.5487
2014/7/1,3267.63,3286.02,3258.72,3286.02,6366780000,64800590000,1.6563
2014/7/2,3285.86,3305.88,3272.95,3305.88,6872330000,69290630000,1.7873
2014/7/3,3305.9,3342.44,3297.97,3335.45,7972310000,77291530000,2.0734
2014/7/4,3334.9,3340.43,3321.81,3328.4,6773310000,67685320000,1.7578
2014/7/7,3328.21,3341.44,3312.31,3332.25,6219340000,62802360000,1.6113
2014/7/8,3328.85,3357.51,3303.93,3357.51,6392690000,65342530000,1.6562
2014/7/9,3350.33,3365.41,3308.97,3309.22,7288680000,75008910000,1.8881
2014/7/10,3307.54,3334.9,3303.86,3313.74,6113860000,62502340000,1.5833
2014/7/11,3310.44,3348.54,3309.31,3343.16,6342590000,62023490000,1.643
2014/7/14,3347.38,3390.8,3347.05,3390.8,7341990000,72292240000,1.8993
2014/7/15,3387.63,3390.01,3355.03,3377.49,8113090000,77502620000,2.038
2014/7/16,3372.23,3382.14,3325.66,3339.58,7336660000,68312700000,1.8947
2014/7/17,3336.06,3338.97,3304.25,3328.09,5793780000,53095470000,1.496
2014/7/18,3317.1,3354.2,3313.36,3333.94,5746570000,51945190000,1.4837
2014/7/21,3331.35,3337.99,3309.26,3323.02,5396870000,49935110000,1.3934
2014/7/22,3318.74,3369.74,3318.59,3369.37,6396450000,59809440000,1.6482
2014/7/23,3370.61,3370.61,3321.11,3336.03,6961520000,64664320000,1.7937
2014/7/24,3330.57,3341.18,3286.54,3319.84,7140580000,63807670000,1.8403
2014/7/25,3316.96,3349.12,3316.69,3349.12,6089580000,54890590000,1.5695
2014/7/28,3360.02,3408.15,3359.77,3408.15,8699440000,77490650000,2.2417
2014/7/29,3415.42,3456.74,3411.32,3447.62,9114070000,85915140000,2.3493
2014/7/30,3444.26,3467.77,3436.21,3465.91,8433910000,81551390000,2.1739
2014/7/31,3466.01,3495.14,3461.87,3495.14,7901850000,75443070000,2.0368
2014/8/1,3486.08,3501.37,3446.51,3451.63,9339650000,85702340000,2.409
2014/8/4,3454.74,3501.72,3454.61,3501.72,7819650000,72332460000,2.0157
2014/8/5,3504.99,3526,3484.99,3526,8723410000,81642390000,2.2476
2014/8/6,3517.48,3549.35,3506.52,3544.79,8882540000,80373590000,2.2877
2014/8/7,3542.85,3562.69,3512.18,3513.83,8560230000,79472620000,2.2046
2014/8/8,3514.58,3545.59,3514.57,3541.24,6914960000,67419750000,1.7798
2014/8/11,3546.84,3593.52,3546.48,3593.52,8072710000,78772860000,2.0765
2014/8/12,3595.43,3615.27,3588.64,3615.27,8419120000,85028060000,2.1619
2014/8/13,3614.07,3622.19,3570.45,3618.55,9309930000,89197130000,2.3869
2014/8/14,3614.82,3645.07,3600.18,3602.98,9658320000,92707620000,2.4762
2014/8/15,3603.43,3649.39,3599.75,3645.99,8780620000,86587670000,2.2511
2014/8/18,3653.77,3699.89,3653.62,3699.89,9324910000,95391890000,2.389
2014/8/19,3706.93,3719.25,3686.42,3715.15,10191190000,1.04E+11,2.6114
2014/8/20,3716.63,3731.08,3699.41,3712.05,9238480000,89915670000,2.3671
2014/8/21,3715.14,3717.79,3673.06,3716.16,8883630000,89196630000,2.2776
2014/8/22,3715.36,3748.4,3709.53,3744.36,8877360000,92299670000,2.2757
2014/8/25,3745.47,3745.5,3707.76,3713.95,8193820000,84852780000,2.1014
2014/8/26,3704.64,3715.14,3632.48,3645.85,8849160000,88044740000,2.2692
2014/8/27,3642.48,3670.37,3642.46,3661.91,6745320000,68798550000,1.7296
2014/8/28,3662.25,3669.2,3617.81,3629.07,6736140000,68959990000,1.7258
2014/8/29,3624.53,3668.8,3623.97,3668.8,5276180000,54801140000,1.3491
2014/9/1,3675.98,3735.73,3675.64,3735.73,7000140000,75841970000,1.7891
2014/9/2,3745.91,3792.87,3743.36,3792.87,9610060000,1.04E+11,2.4562
2014/9/3,3801.42,3825.79,3790.43,3822.13,10628020000,1.13E+11,2.7154
2014/9/4,3824.49,3858.47,3814.15,3858.03,11174010000,1.20E+11,2.8549
2014/9/5,3863.72,3873.64,3840.26,3873.64,10550960000,1.11E+11,2.6957
2014/9/9,3877.25,3905.28,3852.84,3905.28,10625680000,1.12E+11,2.7128
2014/9/10,3894.01,3927.74,3875.15,3924.04,10596990000,1.10E+11,2.7054
2014/9/11,3922.94,3963.72,3885.87,3913.08,12001380000,1.26E+11,3.0639
2014/9/12,3908.56,3963.04,3904.43,3963.04,10074900000,1.02E+11,2.5701
2014/9/15,3966.31,4009.1,3960.92,4008.53,11668650000,1.21E+11,2.974
2014/9/16,4011.24,4018.15,3870.99,3873.46,14893710000,1.47E+11,3.7916
2014/9/17,3875.07,3905.95,3835.11,3905.95,10122180000,97238630000,2.5764
2014/9/18,3901.78,3931.78,3890.31,3931.68,9298380000,88335860000,2.3668
2014/9/19,3932.34,3974.83,3926.23,3972.95,8890500000,90540760000,2.2611
2014/9/22,3968.74,3968.86,3917.73,3926.63,9235430000,96068190000,2.3462
2014/9/23,3923.76,3979.88,3923.76,3979.88,8501610000,90630960000,2.1598
2014/9/24,3974.23,4032.44,3965.67,4032.44,10060620000,1.07E+11,2.5544
2014/9/25,4042.89,4073.53,4020.96,4034.62,11000650000,1.17E+11,2.7917
2014/9/26,4028.05,4051.83,4012.96,4051.49,9133210000,96676420000,2.3146
2014/9/29,4062.96,4097.04,4062.84,4094.79,10198510000,1.08E+11,2.5794
2014/9/30,4102.07,4128.9,4094.74,4126.73,9716890000,1.03E+11,2.4567
2014/10/8,4140.81,4186.01,4123.53,4186.01,10661380000,1.12E+11,2.6955
2014/10/9,4192.83,4205.38,4140.55,4201.08,13074460000,1.36E+11,3.3056
2014/10/10,4187.38,4206.66,4160.34,4186.94,12151760000,1.26E+11,3.0676
2014/10/13,4171.31,4186.45,4120.11,4186.45,10702730000,1.12E+11,2.6954
2014/10/14,4182.34,4213.51,4145.75,4173.16,10470440000,1.09E+11,2.6369
2014/10/15,4170.2,4187.85,4132.54,4187.85,9690530000,1.02E+11,2.4404
2014/10/16,4164.36,4203.87,4120.94,4120.94,11028960000,1.16E+11,2.7766
2014/10/17,4110.04,4127.02,3999.95,4075.31,10539910000,1.07E+11,2.6535
2014/10/20,4085.58,4142.41,4084.4,4142.41,8496230000,90606110000,2.1389
2014/10/21,4140.96,4158.12,4104.85,4108.53,8565870000,89727820000,2.1565
2014/10/22,4107.51,4130.12,4057.52,4060.7,7733060000,83520320000,1.9452
2014/10/23,4049.38,4066.89,3978.27,3999.58,8072330000,85536120000,2.0305
2014/10/24,4000.13,4035.69,3995.52,4010.7,6567600000,70490750000,1.6517
2014/10/27,4001.16,4052.99,3981.88,4052.99,6732800000,72758690000,1.6932
2014/10/28,4062.39,4154.98,4061.59,4154.98,9057020000,1.01E+11,2.2773
2014/10/29,4165.78,4228.24,4164.02,4216.32,12380870000,1.35E+11,3.1091
2014/10/30,4214.43,4239.24,4200.63,4213.87,11636740000,1.25E+11,2.9189
2014/10/31,4218.2,4230.54,4165.31,4201.36,10702500000,1.12E+11,2.6831
2014/11/3,4208.48,4243.7,4208.46,4243.7,10838300000,1.12E+11,2.7158
2014/11/4,4241.91,4246.38,4200.11,4216.15,10537240000,1.11E+11,2.6395
2014/11/5,4211.52,4221.5,4186.38,4208.9,9295440000,93334380000,2.3282
2014/11/6,4206.21,4241.28,4183.97,4241.28,8764290000,94278960000,2.1944
2014/11/7,4245.45,4258.67,4181.38,4197.54,10369920000,1.13E+11,2.5937
2014/11/10,4205.31,4227.11,4189.4,4227.11,9336940000,1.00E+11,2.3329
2014/11/11,4233.16,4233.18,4048.98,4082.63,12004290000,1.25E+11,2.9987
2014/11/12,4069.43,4148.9,4061.89,4148.9,7864120000,82470130000,1.9644
2014/11/13,4147.84,4148.06,4070.07,4099.91,9655990000,1.03E+11,2.4113
2014/11/14,4082.77,4097.63,4055.15,4087.67,7260680000,77088820000,1.8127
2014/11/17,4096.93,4158.06,4077.32,4142.38,7511450000,82689730000,1.8747
2014/11/18,4137.3,4162.06,4136.58,4162.06,7197650000,78124130000,1.7963
2014/11/19,4161.15,4201.59,4159.47,4190.09,8122330000,89162920000,2.0271
2014/11/20,4177.16,4188.7,4168.06,4183.8,7254210000,80804430000,1.8103
2014/11/21,4181.81,4224.78,4181.47,4224.78,8187060000,90932760000,2.0431
2014/11/24,4261.24,4287.14,4240.26,4275.81,12345980000,1.29E+11,3.079
2014/11/25,4276.85,4340.38,4272.79,4340.38,11998120000,1.32E+11,2.9902
2014/11/26,4346.19,4364.04,4326.02,4364.04,12584970000,1.38E+11,3.1365
2014/11/27,4373.95,4392.61,4356.11,4391.91,13168450000,1.42E+11,3.277
2014/11/28,4395.95,4404.24,4348.39,4389.65,13965520000,1.55E+11,3.4715
2014/12/1,4387.95,4388.05,4319.42,4339.44,12940670000,1.42E+11,3.2156
2014/12/2,4334.64,4392.52,4332.22,4391.05,11759780000,1.31E+11,2.9221
2014/12/3,4395.96,4437.46,4358.15,4437.46,16281690000,1.78E+11,4.045
2014/12/4,4440.68,4510.47,4439.27,4510.47,16168140000,1.83E+11,4.0167
2014/12/5,4515.3,4515.31,4288.15,4405.02,18084010000,2.07E+11,4.4927
2014/12/8,4391.86,4457.86,4363.16,4436.97,15350860000,1.80E+11,3.8101
2014/12/9,4422.45,4428.89,4235.22,4241.29,19592140000,2.17E+11,4.8628
2014/12/10,4227.12,4386.48,4208.49,4386.48,12774270000,1.42E+11,3.1706
2014/12/11,4382.17,4460.78,4363.14,4460.78,14511850000,1.55E+11,3.5992
2014/12/12,4464.66,4502.86,4450.24,4500.76,12664730000,1.37E+11,3.1411
2014/12/15,4490.73,4575.07,4476.22,4571.39,13509970000,1.55E+11,3.3497
2014/12/16,4573.33,4583.33,4529.3,4563.95,12722470000,1.44E+11,3.1544
2014/12/17,4550.95,4551.34,4467.13,4510.57,13313330000,1.47E+11,3.2933
2014/12/18,4502.4,4533.21,4497.88,4507.26,10650600000,1.24E+11,2.6346
2014/12/19,4496.05,4496.38,4380.61,4450.66,12394700000,1.37E+11,3.0661
2014/12/22,4434.12,4434.66,4228.22,4243.85,14217200000,1.46E+11,3.513
2014/12/23,4223.21,4260.14,4169.79,4175.38,9104460000,94205750000,2.2493
2014/12/24,4190.11,4259.55,4189.1,4259.52,8785160000,92412380000,2.1704
2014/12/25,4270.72,4318.91,4265.89,4318.91,8918990000,95328010000,2.2034
2014/12/26,4319.02,4340.64,4308.08,4340.64,10023940000,1.06E+11,2.4761
2014/12/29,4340.41,4340.45,4251.89,4276.57,12034190000,1.26E+11,2.9721
2014/12/30,4265.72,4269.79,4189.68,4200.19,9715690000,1.05E+11,2.3992
2014/12/31,4199.46,4231.92,4173.65,4231.92,8718240000,92997900000,2.1516
2015/1/5,4237.21,4281.42,4208.05,4277.84,12013020000,1.22E+11,2.9137
2015/1/6,4257.41,4340.78,4233.06,4340.78,11565780000,1.26E+11,2.7962
2015/1/7,4332.63,4344,4306.84,4342.54,9207150000,1.02E+11,2.223
2015/1/8,4341.31,4359.88,4303.18,4325.66,9316420000,1.05E+11,2.2494
2015/1/9,4313.02,4356.09,4291.83,4291.83,8458480000,97273210000,2.0422
2015/1/12,4269.81,4270.01,4211.53,4231,7498820000,83597630000,1.8092
2015/1/13,4230.27,4302.56,4230.21,4302.56,6754250000,82090910000,1.6295
2015/1/14,4304.42,4308.05,4264.18,4283.79,6564980000,78316570000,1.5833
2015/1/15,4284.32,4319.71,4284.29,4319.71,6354780000,75760030000,1.5326
2015/1/16,4326.38,4369.67,4324.33,4369.67,8118420000,97826070000,1.9579
2015/1/19,4269.41,4370.31,4177.91,4229.08,10601280000,1.26E+11,2.5564
2015/1/20,4250.32,4388.24,4249.95,4388.24,9622700000,1.21E+11,2.3204
2015/1/21,4402.87,4485.16,4402.53,4485.16,11219950000,1.43E+11,2.7049
2015/1/22,4492.2,4561.24,4486.6,4559.53,11209150000,1.40E+11,2.7012
2015/1/23,4567.84,4567.84,4502.19,4518.67,11148610000,1.34E+11,2.6812
2015/1/26,4525.38,4618.35,4525.08,4618.35,10732900000,1.31E+11,2.5809
2015/1/27,4628.23,4648.48,4569.68,4647.5,11920280000,1.48E+11,2.8663
2015/1/28,4636.93,4668.94,4613.68,4626.37,10010260000,1.28E+11,2.405
2015/1/29,4594.98,4626.3,4579.83,4600.09,9038790000,1.08E+11,2.171
2015/1/30,4603.08,4622.09,4546.87,4547.18,9179770000,1.06E+11,2.2049
2015/2/2,4499.31,4559.28,4476.98,4534.38,7942290000,93703400000,1.9076
2015/2/3,4546.58,4618.55,4545.94,4617.19,8605970000,1.09E+11,2.067
2015/2/4,4628.1,4641.32,4606.47,4610.01,8944870000,1.13E+11,2.1466
2015/2/5,4641.99,4655.32,4591.55,4593.51,9954440000,1.26E+11,2.3886
2015/2/6,4580.75,4594.69,4483.33,4499.55,8620540000,1.07E+11,2.0688
2015/2/9,4487.7,4511.44,4460.52,4472.01,6255620000,80148440000,1.5012
2015/2/10,4469.23,4527.52,4466.43,4527.52,5649970000,70519950000,1.3557
2015/2/11,4533.78,4581.49,4531.14,4581.49,6630160000,86818880000,1.5909
2015/2/12,4585.03,4619.18,4584.53,4616.17,7057620000,93130630000,1.6933
2015/2/13,4636.26,4701,4635.4,4689.77,9277030000,1.22E+11,2.2258
2015/2/16,4699.63,4783.58,4699.53,4783.58,9236480000,1.25E+11,2.2156
2015/2/17,4798.27,4813.66,4776.19,4813.22,8684050000,1.14E+11,2.0829
